county_name,jurisdiction,precinct_id,precinct,name,address
PITTSBURG,PITTSBURG,610029,PITTSBURG COUNTY PRECINCT 610029,HIGHILL BAPT CHURCH,"33 CHURCH RD, MC ALESTER, OK 74501"
PITTSBURG,PITTSBURG,610043,PITTSBURG COUNTY PRECINCT 610043,PITTSBURG SCHOOL,"200 W GRAND, PITTSBURG, OK 74560"
PITTSBURG,PITTSBURG,610053,PITTSBURG COUNTY PRECINCT 610053,SAVANNA CITY HALL WEST,"H STREET AND 69 HWY, SAVANNA, OK 74565"
PONTOTOC,PONTOTOC,620022,PONTOTOC COUNTY PRECINCT 620022,ST. JOSEPH CATHOLIC CHURCH #22,"1300 E BEVERLY, ADA, OK 74820"
PONTOTOC,PONTOTOC,620053,PONTOTOC COUNTY PRECINCT 620053,WINTERSMITH LODGE - #53,"1621 WINTERSMITH DRIVE, ADA, OK 74820"
PONTOTOC,PONTOTOC,620061,PONTOTOC COUNTY PRECINCT 620061,OWL CREEK COMMUNITY CHUR #61,"19500 CR 3640 RD, STONEWALL, OK 74871"
POTTAWATOMIE,POTTAWATOMIE,630018,POTTAWATOMIE COUNTY PRECINCT 630018,CROSS CONNECTION CHURCH,"11TH & PESOTUM, SHAWNEE, OK 74801"
POTTAWATOMIE,POTTAWATOMIE,630030,POTTAWATOMIE COUNTY PRECINCT 630030,CHURCH OF CHRIST,"905 E WALNUT ST, TECUMSEH, OK 74873"
POTTAWATOMIE,POTTAWATOMIE,630037,POTTAWATOMIE COUNTY PRECINCT 630037,TRIBBEY COMMUNITY CENTER,"HWY 102 & SLAUGHTERVILLE RD,, 1/4 W, S SIDE, MACOMB, OK 74852"
ROGERS,ROGERS,660014,ROGERS COUNTY PRECINCT 660014,CLAREMORE ASSEMBLY OF GOD ,"2100 W BLUE STARR DR, CLAREMORE, OK 74017"
ROGERS,ROGERS,660023,ROGERS COUNTY PRECINCT 660023,CHELSEA CIVIC CENTER,"618 PINE ST, CHELSEA, OK 74016"
SEQUOYAH,SEQUOYAH,680209,SEQUOYAH COUNTY PRECINCT 680209,GORE SENIOR CITIZENS PP,"313 STEVE OWENS RD, GORE, OK 74435"
STEPHENS,STEPHENS,690004,STEPHENS COUNTY PRECINCT 690004,ALL SAINTS EPISCOPAL CHURCH,"809 W CEDAR AVE, DUNCAN, OK 73533"
STEPHENS,STEPHENS,690016,STEPHENS COUNTY PRECINCT 690016,WESTERN HEIGHTS BAPTIST,"2305 W BEECH AVE, DUNCAN, OK 73533"
TEXAS,TEXAS,700305,TEXAS COUNTY PRECINCT 700305,FIRST CHRISTIAN CHURCH,"DISCIPLE HALL, 802 N QUINN, GUYMON, OK 73942"
TILLMAN,TILLMAN,710012,TILLMAN COUNTY PRECINCT 710012,CITY HALL    MANITOU,"115 E. 3RD ST., P.O. BOX 40, MANITOU, OK 73555"
TULSA,TULSA,720003,TULSA COUNTY PRECINCT 720003,TURLEY ASSEMBLY OF GOD CHURCH,"6301 N PEORIA AVE, TULSA, OK 74126"
TULSA,TULSA,720018,TULSA COUNTY PRECINCT 720018,CROSSTOWN LEARNING CENTER,"2501 E ARCHER ST, TULSA, OK 74110"
TULSA,TULSA,720032,TULSA COUNTY PRECINCT 720032,ST ANTONY'S ORTHODOX CHR CH,"2645 E 6 ST, TULSA, OK 74104"
TULSA,TULSA,720038,TULSA COUNTY PRECINCT 720038,SHERIDAN CHRISTIAN CENTER,"205 S SHERIDAN RD, TULSA, OK 74112"
TULSA,TULSA,720046,TULSA COUNTY PRECINCT 720046,HOLY TRINITY COMMUNITY CENTER,"1206 S GUTHRIE AVE, TULSA, OK 74119"
TULSA,TULSA,720058,TULSA COUNTY PRECINCT 720058,EASTWOOD BAPTIST CHURCH,"949 S 91 E AVE, TULSA, OK 74112"
TULSA,TULSA,720061,TULSA COUNTY PRECINCT 720061,EASTLAND BAPT CH FAMILY CTR,"2001 S 129 E AVE, TULSA, OK 74108"
TULSA,TULSA,720063,TULSA COUNTY PRECINCT 720063,SOUTHMINSTER PRESBY CHURCH,"3500 S PEORIA AVE, TULSA, OK 74105"
TULSA,TULSA,720083,TULSA COUNTY PRECINCT 720083,WHITESIDE COMMUNITY CENTER,"4009 S PITTSBURG AVE, TULSA, OK 74135"
TULSA,TULSA,720092,TULSA COUNTY PRECINCT 720092,ST PETER'S EPISCOPAL CHURCH,"9100 E 21 PL, TULSA, OK 74129"
TULSA,TULSA,720097,TULSA COUNTY PRECINCT 720097,JOHN CALVIN PRESBYTERIAN CH,"8181 E 31 ST , TULSA, OK 74145"
TULSA,TULSA,720099,TULSA COUNTY PRECINCT 720099,DISNEY ELEMENTARY SCHOOL,"11702 E 25 ST, TULSA, OK 74129"
TULSA,TULSA,720101,TULSA COUNTY PRECINCT 720101,COMMUNITY BAPTIST CHURCH,"2805 S GARNETT RD, TULSA, OK 74129"
TULSA,TULSA,720123,TULSA COUNTY PRECINCT 720123,KIRK OF THE HILLS PRESB CHURCH,"4102 E 61 ST, TULSA, OK 74136"
TULSA,TULSA,720129,TULSA COUNTY PRECINCT 720129,TULSA BIBLE CHURCH,"5838 S SHERIDAN RD, TULSA, OK 74145"
TULSA,TULSA,720130,TULSA COUNTY PRECINCT 720130,PARKVIEW BAPTIST CHURCH,"5805 S SHERIDAN RD, TULSA, OK 74145"
TULSA,TULSA,720139,TULSA COUNTY PRECINCT 720139,LAFORTUNE TOWERS,"1725 SOUTHWEST BLVD, TULSA, OK 74107"
TULSA,TULSA,720146,TULSA COUNTY PRECINCT 720146,LIFE PARK CHRISTIAN FELLOWSHIP,"5900 S UNION AVE, TULSA, OK 74107"
TULSA,TULSA,720150,TULSA COUNTY PRECINCT 720150,THE CHURCH AT BATTLECREEK,"3025 N ASPEN AVE, BROKEN ARROW, OK 74012"
TULSA,TULSA,720153,TULSA COUNTY PRECINCT 720153,GRACE CHURCH,"9610 S GARNETT RD, BROKEN ARROW, OK 74012"
TULSA,TULSA,720160,TULSA COUNTY PRECINCT 720160,WOODLAND ACRES BAPTIST CH,"5511 S HARVARD AVE, TULSA, OK 74135"
TULSA,TULSA,720409,TULSA COUNTY PRECINCT 720409,EVERGREEN BAPTIST CHURCH,"10301 E 111 ST SOUTH , BIXBY, OK 74008"
TULSA,TULSA,720458,TULSA COUNTY PRECINCT 720458,CHURCH OF SAINT BENEDICT,"2200 W. ITHICA STREET, BROKEN ARROW, OK 74012"
TULSA,TULSA,720461,TULSA COUNTY PRECINCT 720461,NAZARENE CHURCH - BROKEN ARROW,"401 W NEW ORLEANS, BROKEN ARROW, OK 74011"
TULSA,TULSA,720476,TULSA COUNTY PRECINCT 720476,NAZARENE CHURCH - BROKEN ARROW,"401 W NEW ORLEANS, BROKEN ARROW, OK 74011"
TULSA,TULSA,720473,TULSA COUNTY PRECINCT 720473,TRINITY LUTHERAN CHURCH,"5750 S ELM PL, BROKEN ARROW, OK 74011"
TULSA,TULSA,720501,TULSA COUNTY PRECINCT 720501,MARANATHA BAPTIST TEMPLE,"12602 N MEMORIAL DR, COLLINSVILLE, OK 74021"
TULSA,TULSA,720709,TULSA COUNTY PRECINCT 720709,RIVER OAKS CHRISTIAN CHURCH,"300 N ELM ST, JENKS, OK 74037"
TULSA,TULSA,720757,TULSA COUNTY PRECINCT 720757,OWASSO FIRST ASSEMBLY OF GOD,"9341 N 129 E AVE, OWASSO, OK 74055"
WAGONER,WAGONER,730101,WAGONER COUNTY PRECINCT 730101,ROLLING HILLS COMMUNITY CENTER,"20 S 200 E AVE, TULSA, OK 74108"
WAGONER,WAGONER,730203,WAGONER COUNTY PRECINCT 730203,FIRST ASSEMBLY OF GOD,"1998 W HIGHWAY 51, WAGONER, OK 74467"
WAGONER,WAGONER,730302,WAGONER COUNTY PRECINCT 730302,HERITAGE METHODIST CHURCH,"5300 E KENOSHA, BROKEN ARROW, OK 74014"
WAGONER,WAGONER,730309,WAGONER COUNTY PRECINCT 730309,COWETA ASSEMBLY OF GOD CHURCH,"29707 E HIGHWAY 51, COWETA, OK 74429"
WASHINGTON,WASHINGTON,740046,WASHINGTON COUNTY PRECINCT 740046,OAK PARK METHODIST CHURCH,"601 NW BRENTWOOD RD, BARTLESVILLE, OK 74003"
WASHINGTON,WASHINGTON,740062,WASHINGTON COUNTY PRECINCT 740062,FIRST CHURCH OF GOD,"222 S OSAGE AVE, DEWEY, DEWEY, OK 74029"
WASHINGTON,WASHINGTON,740711,WASHINGTON COUNTY PRECINCT 740711,CITY CHURCH,"4222 SE RICE CREEK RD, BARTLESVILLE, OK 74006"
WASHITA,WASHITA,750009,WASHITA COUNTY PRECINCT 750009,SALEM BAPTIST CHURCH/ROCKY,"213 E. 3RD, ROCKY, OK 73661"
WOODS,WOODS,760005,WOODS COUNTY PRECINCT 760005,ALVA CITY HALL,"415 4TH STREET, ALVA, OK 73717"
WOODWARD,WOODWARD,770102,WOODWARD COUNTY PRECINCT 770102,FAITH UNITED METHODIST CHURCH,"1402 TEXAS AVENUE, WOODWARD, OK 73801"
WOODWARD,WOODWARD,770202,WOODWARD COUNTY PRECINCT 770202,WOODWARD SENIOR CENTER,"1420 DOWNS AVENUE, WOODWARD, OK 73801"
ALFALFA,ALFALFA,020320,ALFALFA COUNTY PRECINCT 020320,GOLTRY COMMUNITY BUILDING,"124 E. MAIN, GOLTRY, OK 73739"
ALFALFA,ALFALFA,020330,ALFALFA COUNTY PRECINCT 020330,JET COMMUNITY BUILDING,"JET COMMUNITY BUILDING, 300 MAIN STREET, JET, OK 73749"
ATOKA,ATOKA,030002,ATOKA COUNTY PRECINCT 030002,MASONIC LODGE,"1111 W 13 ST, ATOKA, OK 74525"
ATOKA,ATOKA,030012,ATOKA COUNTY PRECINCT 030012,FARRIS COMMUNITY BUILDING,"895 S. OLD FARRIS ROAD, FARRIS, OK 74525"
BEAVER,BEAVER,040013,BEAVER COUNTY PRECINCT 040013,KNOWLES COMMUNITY CENTER,"BROADWAY & MAIN ST. KNOWLES,OK, KNOWLES, OK 73847"
BEAVER,BEAVER,040023,BEAVER COUNTY PRECINCT 040023,BEAVER FAIRGROUNDS,"1107 DOUGLAS AVE - BEAVER, OK, BEAVER, OK 73932"
BECKHAM,BECKHAM,050231,BECKHAM COUNTY PRECINCT 050231,FIRST PRESBYTERIAN CHURCH,"217 N WASHINGTON AVE, ELK CITY, OK 73644"
BECKHAM,BECKHAM,050235,BECKHAM COUNTY PRECINCT 050235,EASTSIDE BAPTIST CHURCH,"HENRY FLETCHER BUILDING, 422 N BOOTH, ELK CITY, OK 73644"
BRYAN,BRYAN,070010,BRYAN COUNTY PRECINCT 070010,ACHILLE CITY HALL,"211 WEST MAIN, ACHILLE, OK 74720"
BRYAN,BRYAN,070015,BRYAN COUNTY PRECINCT 070015,BOKCHITO FIRST BAPTIST CHURCH,"202 NORTH EDENS STREET, BOKCHITO, OK 74726"
BRYAN,BRYAN,070020,BRYAN COUNTY PRECINCT 070020,WEFIRST BAPTIST CH. CARTWRIGHT,"187 WILLAFA WOODS ROAD, CARTWRIGHT, OK 74731"
CADDO,CADDO,080041,CADDO COUNTY PRECINCT 080041,PHYSICIANS HOSP. CONFERENCE RM,"1002 E. CENTRAL BLVD., ANADARKO, OK 73005"
CADDO,CADDO,080102,CADDO COUNTY PRECINCT 080102,CARNEGIE MEMORIAL BLDG-COMM RM,"CARNEGIE PUBLIC SCHOOLS, 215 S CARNEGIE/MAIL 315 S. CA, CARNEGIE, OK 73015"
CADDO,CADDO,080810,CADDO COUNTY PRECINCT 080810,GRACEMONT BAPTIST CHURCH,"210 EAST ISOM STREET, GRACEMONT, OK 73042"
CADDO,CADDO,080811,CADDO COUNTY PRECINCT 080811,GRACEMONT BAPTIST CHURCH,"210 EAST ISOM STREET, GRACEMONT, OK 73042"
CADDO,CADDO,081011,CADDO COUNTY PRECINCT 081011,LOOKEBA CITY HALL,"103 WICHITA, LOOKEBA, OK 73053"
CANADIAN,CANADIAN,090204,CANADIAN COUNTY PRECINCT 090204,YUKON FIRST CHURCH OF NAZARENE,"525 E MAIN STREET IN YUKON, YUKON, OK 73099"
CANADIAN,CANADIAN,090209,CANADIAN COUNTY PRECINCT 090209,YUKON FINE ARTS AUDITORIUM,"850 YUKON AVE, YUKON, OK 73099"
CANADIAN,CANADIAN,090215,CANADIAN COUNTY PRECINCT 090215,CHURCH OF CHRIST,"11700 NW 10TH STREET, YUKON, OK 73099"
CANADIAN,CANADIAN,090220,CANADIAN COUNTY PRECINCT 090220,DALE ROBERTSON CENTER,"1200 LAKESHORE DRIVE, YUKON, OK 73099"
CANADIAN,CANADIAN,090301,CANADIAN COUNTY PRECINCT 090301,MUSTANG COMMUNITY CENTER,"1201 N MUSTANG ROAD, MUSTANG, OK 73064"
CANADIAN,CANADIAN,090304,CANADIAN COUNTY PRECINCT 090304,MUSTANG HEIGHTS BAPTIST CHURCH,"646 W HIGHWAY 152, MUSTANG, OK 73064"
CARTER,CARTER,100015,CARTER COUNTY PRECINCT 100015,SO TECH CENTER,"2610 SAN NOBLE PKWY, ARDMORE, OK 73401"
CARTER,CARTER,100020,CARTER COUNTY PRECINCT 100020,ASBURY METHODIST CHURCH,"516 MAXWELL, ARDMORE, OK 73401"
CARTER,CARTER,100026,CARTER COUNTY PRECINCT 100026,GA COMMUNITY CENTER,"136 TUMBLEWEED ROAD, GENE AUTRY, OK 73436"
CARTER,CARTER,100039,CARTER COUNTY PRECINCT 100039,LONE GROVE COMMUNITY CENTER,"32 LILAC STREET, LONE GROVE, OK 73443"
CARTER,CARTER,100041,CARTER COUNTY PRECINCT 100041,HEALDTON 1ST BAPTIST CHURCH,"107 S 4TH, HEALDTON, OK 73438"
CARTER,CARTER,100061,CARTER COUNTY PRECINCT 100061,MARANATHA CHURCH,"1906 MYALL ROAD, ARDMORE, OK 73401"
CHEROKEE,CHEROKEE,110003,CHEROKEE COUNTY PRECINCT 110003,GO YE VILLAGE RICHARDSON HALL,"1201 W. 4 ST, TAHLEQUAH, OK 74464"
CHEROKEE,CHEROKEE,110018,CHEROKEE COUNTY PRECINCT 110018,RIVER VALLEY CHURCH,"8229 HIGHWAY 10, TAHLEQUAH, OK 74464"
CHEROKEE,CHEROKEE,110022,CHEROKEE COUNTY PRECINCT 110022,TENKILLER SCHOOL,"25106 E 863 RD, WELLING, OK 74471"
CLEVELAND,CLEVELAND,140003,CLEVELAND COUNTY PRECINCT 140003,COMMUNITY CHURCH OF NAZARENE,"1801 N PORTER, NORMAN, OK 73071"
CLEVELAND,CLEVELAND,140012,CLEVELAND COUNTY PRECINCT 140012,WILDWOOD COMMUNITY CHURCH,"1501 24TH AVE NE, NORMAN, OK 73071"
CLEVELAND,CLEVELAND,140022,CLEVELAND COUNTY PRECINCT 140022,FRESH START COMMUNITY CHURCH,"309 N EASTERN, MOORE, OK 73160"
CLEVELAND,CLEVELAND,140024,CLEVELAND COUNTY PRECINCT 140024,SOUTHMOORE BAPTIST CHURCH,"3801 S BROADWAY, MOORE, OK 73160"
CLEVELAND,CLEVELAND,140034,CLEVELAND COUNTY PRECINCT 140034,FIRST BAPTIST CHURCH,"900 E. BROADWAY, LEXINGTON, OK 73051"
CLEVELAND,CLEVELAND,140049,CLEVELAND COUNTY PRECINCT 140049,LITTLE AXE AMERICAN LEGION,"2020 156 AVE. NE, NORMAN, OK 73026"
CLEVELAND,CLEVELAND,140063,CLEVELAND COUNTY PRECINCT 140063,SOUTHMOORE BAPTIST CHURCH,"3801 S BROADWAY, MOORE, OK 73160"
CLEVELAND,CLEVELAND,140071,CLEVELAND COUNTY PRECINCT 140071,SOONER MALL,"3301 W. MAIN ST, NORMAN, OK 73072"
CLEVELAND,CLEVELAND,140076,CLEVELAND COUNTY PRECINCT 140076,NORTH HAVEN CHURCH,"4600 36TH AVE NW, NORMAN, OK 73072"
CLEVELAND,CLEVELAND,140080,CLEVELAND COUNTY PRECINCT 140080,NEW LIFE UNITED METHODIST CHUR,"1105 NW 27, MOORE, OK 73160"
CLEVELAND,CLEVELAND,140088,CLEVELAND COUNTY PRECINCT 140088,SOUTHPARK BAPTIST CHURCH,"2900 SW 119TH ST, OKLAHOMA CITY, OK 73170"
COMANCHE,COMANCHE,160025,COMANCHE COUNTY PRECINCT 160025,OWENS MULTI-PURPOSE CENTER,"1405 SW 11 ST, LAWTON, OK 73505"
COMANCHE,COMANCHE,160033,COMANCHE COUNTY PRECINCT 160033,CELEBRATION CHURCH,"3802 SE FORD RD, LAWTON, OK 73501"
COMANCHE,COMANCHE,160040,COMANCHE COUNTY PRECINCT 160040,LADY'S TOWN & COUNTRY,"220 W MAIN STREET, STERLING, OK 73567"
COMANCHE,COMANCHE,160051,COMANCHE COUNTY PRECINCT 160051,WT MT ESTATES FIRE STATION,"HWY 49 & BEAVER RD, LAWTON, OK 73501"
COTTON,COTTON,170001,COTTON COUNTY PRECINCT 170001,HULEN METHODIST CHURCH,"5 E - 10 N - 1/4 E OF WALTERS, WALTERS, OK 73572"
COTTON,COTTON,170005,COTTON COUNTY PRECINCT 170005,TEMPLE CITY HALL,"201 S. COMMERCIAL AVE., TEMPLE, OK 73568"
CRAIG,CRAIG,180140,CRAIG COUNTY PRECINCT 180140,WELCH CIVIC CENTER,"610 S CURTIS, WELCH, OK 74369"
CRAIG,CRAIG,180410,CRAIG COUNTY PRECINCT 180410,BLUEJACKET COMMUNITY CENTER,"137 E MAIN ST, BLUEJACKET, OK 74333"
CREEK,CREEK,190132,CREEK COUNTY PRECINCT 190132,CENTRAL VO TECH,"1720 S MAIN, SAPULPA, OK 74066"
CREEK,CREEK,190211,CREEK COUNTY PRECINCT 190211,TRINITY BAPTIST CHURCH,"4TH AND ROLAND, BRISTOW, OK 74010"
CREEK,CREEK,190221,CREEK COUNTY PRECINCT 190221,BRISTOW HOUSING AUTHORITY BLDG,"1110 S. CHESTNUT, BRISTOW, OK 74010"
CREEK,CREEK,190402,CREEK COUNTY PRECINCT 190402,MT. OLIVE BAPTIST CHURCH,"130 N. GRAY, SAPULPA, OK 74066"
CREEK,CREEK,190404,CREEK COUNTY PRECINCT 190404,MANNFORD TOWN HALL,"300 COONROD, MANNFORD, OK 74044"
CUSTER,CUSTER,200019,CUSTER COUNTY PRECINCT 200019,ST. EUGENE'S CATHOLIC CHURCH,"704 NORTH BRYAN, WEATHERFORD, OK 73096"
CUSTER,CUSTER,200026,CUSTER COUNTY PRECINCT 200026,BUTLER CITIZENS CENTER,"CORNER HIGHWAYS 33 & 44, BUTLER, OK 73625"
DELAWARE,DELAWARE,210011,DELAWARE COUNTY PRECINCT 210011,BIBLE BAPTIST CHURCH,"28050 S 630 RD, GROVE, OK 74344"
ELLIS,ELLIS,230004,ELLIS COUNTY PRECINCT 230004,UNITED METHODIST CHURCH,"700 S. OLIVE STREET, SHATTUCK, OK 73858"
GARFIELD,GARFIELD,240102,GARFIELD COUNTY PRECINCT 240102,ZOE BIBLE CHURCH OF ENID,"729 E MAINE AVE, ENID, OK 73701"
GARFIELD,GARFIELD,240106,GARFIELD COUNTY PRECINCT 240106,COVINGTON MUNICIPAL BUILDING,"224 W MAIN, COVINGTON, OK 73730"
GARFIELD,GARFIELD,240107,GARFIELD COUNTY PRECINCT 240107,PLEASANT VALLEY CHURCH,"3 MILES S & 1 1/2 E OF, PIONEER-PV HIGH SCHOOL, WAUKOMIS, OK 73773"
GARFIELD,GARFIELD,240108,GARFIELD COUNTY PRECINCT 240108,WOODRING AIRPORT TERMINAL,"EAST OF ENID, ENID, OK 73701"
GARFIELD,GARFIELD,240109,GARFIELD COUNTY PRECINCT 240109,ZION LUTHERAN CHURCH,"507 FAIRMONT RD, FAIRMONT, OK 73736"
GARFIELD,GARFIELD,240110,GARFIELD COUNTY PRECINCT 240110,ENID HEALTH CENTER,"915 E GARRIOTT RD, ENID, OK 73701"
GARVIN,GARVIN,250025,GARVIN COUNTY PRECINCT 250025,WALKER VOLUNTEER FIRE DEPT,"18059 N CR 3330, STRATFORD, OK 74872"
GRADY,GRADY,260011,GRADY COUNTY PRECINCT 260011,AGGREKO I.C.T.,"1335 HWY 62, CHICKASHA, OK 73018"
GRADY,GRADY,260038,GRADY COUNTY PRECINCT 260038,RIDGECREST BAPTIST CHURCH,"1118 CS 2970, BLANCHARD, OK 73010"
GRADY,GRADY,260041,GRADY COUNTY PRECINCT 260041,FIRST NATIONAL BANK & TRUST CO,"5311 E HWY 37, TUTTLE, OK 73089"
HARPER,HARPER,300201,HARPER COUNTY PRECINCT 300201,SOUTH FIRE STATION,"1015 S. COUNTY LINE ROAD, LAVERNE, OK 73848"
HUGHES,HUGHES,320020,HUGHES COUNTY PRECINCT 320020,WETUMKA CITY HALL,"202 N MAIN, WETUMKA, OK 74883"
HUGHES,HUGHES,320035,HUGHES COUNTY PRECINCT 320035,NAZARENE CHURCH,"323 S OAK, HOLDENVILLE, OK 74848"
JACKSON,JACKSON,330006,JACKSON COUNTY PRECINCT 330006,MASONIC LODGE,"1120 N. HUDSON, ALTUS, OK 73521"
JACKSON,JACKSON,330020,JACKSON COUNTY PRECINCT 330020,WARREN CHURCH OF CHRIST,"15399 S CR 211, BLAIR, OK 73526"
JACKSON,JACKSON,330021,JACKSON COUNTY PRECINCT 330021,TOWN OF HEADRICK,"P.O. BOX 153, HEADRICK, OK 73549"
JEFFERSON,JEFFERSON,340007,JEFFERSON COUNTY PRECINCT 340007,TERRAL COMMUNITY CENTER,"405 APACHE STREET, TERRAL, OK 73569"
JEFFERSON,JEFFERSON,340010,JEFFERSON COUNTY PRECINCT 340010,GRADY COMMUNITY CENTER,"27034 STATE HWY 32, GRADY, OK 73569"
JOHNSTON,JOHNSTON,350004,JOHNSTON COUNTY PRECINCT 350004,UNITED METHODIST CHURCH,"202 N. NESHOBA STREET, TISHOMINGO, OK 73460"
KAY,KAY,360411,KAY COUNTY PRECINCT 360411,KILDARE SCHOOL,"1265 CHURCH STREET, KILDARE, OK 74604"
KIOWA,KIOWA,380010,KIOWA COUNTY PRECINCT 380010,MT. VIEW SENIOR CITIZEN BLDG,"106 N 4TH ST, MT. VIEW, OK 73062"
KIOWA,KIOWA,380022,KIOWA COUNTY PRECINCT 380022,MT. PARK SENIOR CITIZEN BLDG,"518 HWY 183, MT. PARK, OK 73559"
LATIMER,LATIMER,390004,LATIMER COUNTY PRECINCT 390004,KIAMICHI ELECTRIC CO-OP,"966 S HWY 2, WILBURTON, OK 74578"
LEFLORE,LEFLORE,400102,LEFLORE COUNTY PRECINCT 400102,SPIRO TOWN HALL,"510 S. MAIN ST, SPIRO, OK 74959"
LEFLORE,LEFLORE,400103,LEFLORE COUNTY PRECINCT 400103,SPIRO CIVIC CENTER,"WEST BROADWAY, SPIRO, OK 74959"
LEFLORE,LEFLORE,400208,LEFLORE COUNTY PRECINCT 400208,FIRST BAPTIST CHURCH,"300 N. WITTE-POTEAU, POTEAU, OK 74953"
LEFLORE,LEFLORE,400210,LEFLORE COUNTY PRECINCT 400210,SUGARLOAF CHRISTIAN FELLOWSHIP,"35204 MIDWAY RD, POTEAU, OK 74953"
LINCOLN,LINCOLN,410013,LINCOLN COUNTY PRECINCT 410013,NORTHWEST VOLUNTEER FIRE DEPT ,"3 3/4 MI. WEST OF 105/177, 332292 E. HIGHWAY 105, PERKINS, OK 74059"
LINCOLN,LINCOLN,410015,LINCOLN COUNTY PRECINCT 410015,HILLSIDE BAPTIST CHURCH,"3 1/2 MI W OF JACKTOWN ON 62, 333892 E. HWY. 62, MCLOUD, OK 74851"
LINCOLN,LINCOLN,410019,LINCOLN COUNTY PRECINCT 410019,METHODIST CHURCH,"1/2 MILE E. OF MEEKER, ON HWY 62, MEEKER, OK 74855"
LOGAN,LOGAN,420104,LOGAN COUNTY PRECINCT 420104,SEWARD ROAD BAPTIST CHURCH,"4801 WEST SEWARD ROAD, GUTHRIE, OK 73044"
LOGAN,LOGAN,420201,LOGAN COUNTY PRECINCT 420201,COYLE CHRISTIAN CHURCH,"200 W MAIN STREET, COYLE, OK 73027"
LOGAN,LOGAN,420206,LOGAN COUNTY PRECINCT 420206,HISPANIC BAPTIST CHURCH,"12800 S. SOONER ROAD, EDMOND, OK 73034"
LOVE,LOVE,430102,LOVE COUNTY PRECINCT 430102,SHADYDALE BAPTIST CHURCH,"SHADYDALE ROAD, MARIETTA, OK 73448"
LOVE,LOVE,430103,LOVE COUNTY PRECINCT 430103,THACKERVILLE FIRST BAPTIST CHU,"HWY 77, THACKERVILLE, OK 73459"
LOVE,LOVE,430206,LOVE COUNTY PRECINCT 430206,LEON COMMUNITY BUILDING,"NORTH AND ACROSS STREET FROM, LEON POST OFFICE, LEON, OK 73441"
MCCLAIN,MCCLAIN,440004,MCCLAIN COUNTY PRECINCT 440004,WAYNE HIGH SCHOOL LIBRARY,"212 S. SEIFRIED ST, WAYNE, OK 73095"
MCCLAIN,MCCLAIN,440016,MCCLAIN COUNTY PRECINCT 440016,BLANCHARD FIRST BAPTIST CHURCH,"919 E 10TH ST, BLANCHARD, OK 73010"
MCCLAIN,MCCLAIN,440020,MCCLAIN COUNTY PRECINCT 440020,GOLDSBY COMMUNITY CENTER,"164 E. CENTER RD, GOLDSBY, OK 73093-9112"
MCCURTAIN,MCCURTAIN,450002,MCCURTAIN COUNTY PRECINCT 450002,FREE WILL BAPTIST CHURCH,"5 NW 7TH, IDABEL, OK 74745"
MCCURTAIN,MCCURTAIN,450004,MCCURTAIN COUNTY PRECINCT 450004,IDABEL PUBLIC LIBRARY,"103 E. MAIN, IDABEL, OK 74745"
MCCURTAIN,MCCURTAIN,450014,MCCURTAIN COUNTY PRECINCT 450014,REDLAND COMMUNITY BUILDING,"8 MI E & 1 MI N OF IDABEL, HAWORTH, OK 74740"
MCCURTAIN,MCCURTAIN,450018,MCCURTAIN COUNTY PRECINCT 450018,FIRST UNITED METHODIST CHURCH,"MEMORIAL DRIVE, BROKEN BOW, OK 74728"
MCCURTAIN,MCCURTAIN,450023,MCCURTAIN COUNTY PRECINCT 450023,EAGLETOWN SCHOOL BUILDING,"EAGLETOWN COMMUNITY, EAGLETOWN, OK 74734"
MCCURTAIN,MCCURTAIN,450035,MCCURTAIN COUNTY PRECINCT 450035,FIRST BAPTIST CHURCH,"101 E. WILSON, VALLIANT, OK 74764"
MCINTOSH,MCINTOSH,460315,MCINTOSH COUNTY PRECINCT 460315,HITCHITA FIRE DEPARTMENT,"MAIN STREET, HITCHITA, HITCHITA, OK 74438"
MCINTOSH,MCINTOSH,460316,MCINTOSH COUNTY PRECINCT 460316,ELM GROVE BAPTIST CHURCH,"RT 1 BOX 1870, COUNCIL HILL, OK 74428"
MAJOR,MAJOR,470002,MAJOR COUNTY PRECINCT 470002,RINGWOOD TOWN HALL,"200 N. MAIN ST., RINGWOOD, OK 73768"
MAJOR,MAJOR,470009,MAJOR COUNTY PRECINCT 470009,CIMARRON CLUBHOUSE,"228979 E. COUNTY ROAD 36, WAYNOKA, OK 73860"
MAJOR,MAJOR,470016,MAJOR COUNTY PRECINCT 470016,AMES CITY HALL,"106 E. CORP. DR., AMES, OK 73718"
MARSHALL,MARSHALL,480206,MARSHALL COUNTY PRECINCT 480206,LITTLE CITY BAPTIST CHURCH,"4636 HWY 199, MADILL, OK 73446"
MAYES,MAYES,490026,MAYES COUNTY PRECINCT 490026,MURPHY CHURCH OF GOD,"68 SPRING CREEK AVE, MURPHY, OK 74352"
MAYES,MAYES,490031,MAYES COUNTY PRECINCT 490031,LANGLEY CITY HALL,"324 W OSAGE AVE, LANGLEY, OK 74350"
MAYES,MAYES,490034,MAYES COUNTY PRECINCT 490034,SPAVINAW CITY HALL,"119 S. MAIN, SPAVINAW, OK 74366"
MURRAY,MURRAY,500009,MURRAY COUNTY PRECINCT 500009,OAK GROVE COMMUNITY BLDG,"RT. 2, BOX 271, SULPHUR, OK 73086"
