state,jurisdiction_type,county_name,precinct_id,name,address
MD,county,Baltimore City,006-001-1,School No. 83,"200 N. Lakewood Avenue, Baltimore, MD 21224"
MD,county,Baltimore City,006-002-1,School No. 27,"100 N. Chester Street, Baltimore, MD 21231"
MD,county,Baltimore City,006-003-1,School No. 27,"100 N. Chester Street, Baltimore, MD 21231"
MD,county,Baltimore City,006-004-1,School No. 27,"100 N. Chester Street, Baltimore, MD 21231"
MD,county,Baltimore City,006-005-1,School No. 83,"200 N. Lakewood Avenue, Baltimore, MD 21224"
MD,county,Baltimore City,007-001-1,"East Baltimore Development, Inc","1731 East Chase Street, Baltimore, MD 21213"
MD,county,Baltimore City,007-002-1,School No. 13,"600 N. Patterson Park Avenue, Baltimore, MD 21205"
MD,county,Baltimore City,007-003-1,School No. 13,"600 N. Patterson Park Avenue, Baltimore, MD 21205"
MD,county,Baltimore City,007-004-1,School No. 83,"200 N. Lakewood Avenue, Baltimore, MD 21224"
MD,county,Baltimore City,008-001-1,The Maryland State Boychoir Center For the Arts,"3400 Norman Avenue, Baltimore, MD 21213"
MD,county,Baltimore City,008-002-1,The Maryland State Boychoir Center For the Arts,"3400 Norman Avenue, Baltimore, MD 21213"
MD,county,Baltimore City,008-003-1,Catholic High School,"2800 Edison Highway, Baltimore, MD 21213"
MD,county,Baltimore City,008-004-1,School No. 37,"1919 N. Broadway, Baltimore, MD 21213"
MD,county,Baltimore City,008-005-1,School No. 37,"1919 N. Broadway, Baltimore, MD 21213"
MD,county,Baltimore City,008-006-1,School No. 250,"1400 N. Caroline Street, Baltimore, MD 21213"
MD,county,Baltimore City,008-007-1,School No. 250,"1400 N. Caroline Street, Baltimore, MD 21213"
MD,county,Baltimore City,008-008-1,Truck Co. No. 15,"1223 North Montford Avenue, Baltimore, MD 21213"
MD,county,Baltimore City,008-009-1,Collington Square Recreation Center,"1409 North Collington Avenue, Baltimore, MD 21213"
MD,county,Baltimore City,008-010-1,School No. 85,"2701 E. Oliver Street, Baltimore, MD 21213"
MD,county,Baltimore City,008-011-1,School No. 86,"2625 E. Federal Street, Baltimore, MD 21213"
MD,county,Baltimore City,009-001-1,Church of the Redeemed of the Lord,"4321 Old York Road, Baltimore, MD 21212"
MD,county,Baltimore City,009-002-1,Ellerslie Apartments,"601 Wyanoke Avenue, Baltimore, MD 21218"
MD,county,Baltimore City,009-003-1,School No. 51 Entrance on 34th st.,"3400 Ellerslie Avenue, Baltimore, MD 21218"
MD,county,Baltimore City,009-004-1,School No. 51 Entrance on 34th st.,"3400 Ellerslie Avenue, Baltimore, MD 21218"
MD,county,Baltimore City,009-005-1,School No. 410 Entrance Tivoly Ave,"3500 Hillen Road, Baltimore, MD 21218"
MD,county,Baltimore City,009-006-1,School No. 410 Entrance Tivoly Ave,"3500 Hillen Road, Baltimore, MD 21218"
MD,county,Baltimore City,009-007-1,School No. 44,"2040 E. 32nd Street, Baltimore, MD 21218"
MD,county,Baltimore City,009-008-1,Mason Hall,"1640-44 Gorsuch Avenue, Baltimore, MD 21218"
MD,county,Baltimore City,009-009-1,School No. 31,"1400 Exeter Hall Avenue, Baltimore, MD 21218"
MD,county,Baltimore City,009-010-1,Engine House No. 31,"3123 Greenmount Avenue, Baltimore, MD 21218"
MD,county,Baltimore City,009-011-1,School No. 31,"1400 Exeter Hall Avenue, Baltimore, MD 21218"
MD,county,Baltimore City,009-012-1,Mason Hall,"1640-44 Gorsuch Avenue, Baltimore, MD 21218"
MD,county,Baltimore City,009-013-1,School No. 7,"2000 Cecil Avenue, Baltimore, MD 21218"
MD,county,Baltimore City,009-014-1,School No. 7,"2000 Cecil Avenue, Baltimore, MD 21218"
MD,county,Baltimore City,009-015-1,Oliver Multi-Purpose Center,"1400 E. Federal Street, Baltimore, MD 21213"
MD,county,Baltimore City,010-001-1,School No. 16,"1101 Valley Street, Baltimore, MD 21202"
MD,county,Baltimore City,010-002-1,Waters Tower,"1400 E. Madison Street, Baltimore, MD 21205"
MD,county,Baltimore City,010-003-1,Latrobe Homes,"900 E. Madison Street, Baltimore, MD 21202"
MD,county,Baltimore City,010-004-1,School No. 16,"1101 Valley Street, Baltimore, MD 21202"
MD,county,Baltimore City,011-001-1,Chase House,"1027 Cathedral Street, Baltimore, MD 21201"
MD,county,Baltimore City,011-002-1,Chase House,"1027 Cathedral Street, Baltimore, MD 21201"
MD,county,Baltimore City,011-003-1,Brown Memorial Church,"1316 Park Avenue, Baltimore, MD 21217"
MD,county,Baltimore City,011-004-1,McCulloh Homes,"1102 Druid Hill Avenue, Baltimore, MD 21217"
MD,county,Baltimore City,011-005-1,Chase House,"1027 Cathedral Street, Baltimore, MD 21201"
MD,county,Baltimore City,011-006-1,Central Library,"400 Cathedral Street, Baltimore, MD 21201"
MD,county,Baltimore City,011-007-1,Waxter Center,"1000 Cathedral Street, Baltimore, MD 21201"
MD,county,Baltimore City,012-001-1,1st English Lutheran Church,"3807 N. Charles Street, Baltimore, MD 21218"
MD,county,Baltimore City,012-002-1,1st English Lutheran Church,"3807 N. Charles Street, Baltimore, MD 21218"
MD,county,Baltimore City,012-003-1,The Greenmount School,"501 W. 30th Street, Baltimore, MD 21211"
MD,county,Baltimore City,012-004-1,Enoch Pratt Free Library Waverly Branch,"400 East 33rd Street, Baltimore, MD 21218"
MD,county,Baltimore City,012-005-1,Enoch Pratt Free Library Waverly Branch,"400 East 33rd Street, Baltimore, MD 21218"
MD,county,Baltimore City,012-006-1,School No. 54,"2900 Barclay Street, Baltimore, MD 21218"
MD,county,Baltimore City,012-007-1,School No. 54,"2900 Barclay Street, Baltimore, MD 21218"
MD,county,Baltimore City,012-008-1,School No. 53,"100 E. 26th Street, Baltimore, MD 21218"
MD,county,Baltimore City,012-009-1,The Wyman House,"123 W.  29th Street, Baltimore, MD 21218"
MD,county,Baltimore City,012-010-1,Brentwood Apartments,"401 E. 25th Street, Baltimore, MD 21218"
MD,county,Baltimore City,012-011-1,The West Twenty Apartments,"11 W. 20th Street, Baltimore, MD 21218"
MD,county,Baltimore City,012-012-1,Baltimore Montessori School No. 336,"1600 Guilford Avenue, Baltimore, MD 21202"
MD,county,Baltimore City,013-001-1,Keswick Multi-Care Center,"700 West 40th Street, Baltimore, MD 21211"
MD,county,Baltimore City,013-002-1,Engine House No. 21,"3724 Roland Avenue, Baltimore, MD 21211"
MD,county,Baltimore City,013-003-1,Academy for College and Career Exploration HS 427,"1300 W. 36th Street, Baltimore, MD 21211"
MD,county,Baltimore City,013-004-1,School No. 249,"4300 Buchanan Avenue, Baltimore, MD 21211"
MD,county,Baltimore City,013-005-1,Shiloh United Church Apostolic,"2000 Druid Park Drive, Baltimore, MD 21211"
MD,county,Baltimore City,013-006-1,Engine House No. 52,"3525 Woodbrook Avenue, Baltimore, MD 21217"
MD,county,Baltimore City,013-007-1,School No. 24,"2235 N. Fulton Avenue, Baltimore, MD 21217"
MD,county,Baltimore City,013-008-1,Beth Am In Town Synagogue,"2501 Eutaw Place, Baltimore, MD 21217"
MD,county,Baltimore City,013-009-1,Lakeview Tower Apartments,"727 Druid Park Lake Drive, Baltimore, MD 21217"
MD,county,Baltimore City,013-010-1,School No. 61,"2011 Linden Avenue, Baltimore, MD 21217"
MD,county,Baltimore City,013-011-1,School No. 55,"3608 Chestnut Avenue, Baltimore, MD 21211"
MD,county,Baltimore City,013-012-1,School No. 55,"3608 Chestnut Avenue, Baltimore, MD 21211"
MD,county,Baltimore City,014-001-1,Mt. Royal Recreation Center,"120 W. Mosher Street, Baltimore, MD 21217"
MD,county,Baltimore City,014-002-1,Mt. Royal Recreation Center,"120 W. Mosher Street, Baltimore, MD 21217"
MD,county,Baltimore City,014-003-1,Engine House No. 13,"405 McMechen Street, Baltimore, MD 21217"
MD,county,Baltimore City,014-004-1,School No. 11,"1624 Eutaw Place, Baltimore, MD 21217"
MD,county,Baltimore City,014-005-1,Enoch Pratt Free Library Pennsylvania Ave Branch,"1531 W. North Avenue at Penns, Baltimore, MD 21217"
MD,county,Baltimore City,015-001-1,School No. 177,"4411 Garrison Boulevard, Baltimore, MD 21215"
MD,county,Baltimore City,015-002-1,School No. 406,"3701 Eldorado Avenue, Baltimore, MD 21207"
MD,county,Baltimore City,015-003-1,School No. 251,"3701 Fernhill Avenue, Baltimore, MD 21215"
MD,county,Baltimore City,015-004-1,School No. 58,"3935 Hilton Road, Baltimore, MD 21215"
MD,county,Baltimore City,015-005-1,School No. 58,"3935 Hilton Road, Baltimore, MD 21215"
MD,county,Baltimore City,015-006-1,School No. 60,"2700 Gwynns Falls Parkway, Baltimore, MD 21216"
MD,county,Baltimore City,015-007-1,School No. 21,"3301 Carlisle Avenue, Baltimore, MD 21216"
MD,county,Baltimore City,015-008-1,Liberty Grace Church of God,"3400 Copley Road, Baltimore, MD 21215"
MD,county,Baltimore City,015-009-1,School No. 64,"3901 Maine Avenue, Baltimore, MD 21207"
MD,county,Baltimore City,015-010-1,School No. 87,"4001 Alto Road, Baltimore, MD 21216"
MD,county,Baltimore City,015-011-1,School No. 67,"1900 Edgewood Street, Baltimore, MD 21216"
MD,county,Baltimore City,015-012-1,Enoch Pratt Free Library Walbrook Branch,"3203 W. North Avenue, Baltimore, MD 21216"
MD,county,Baltimore City,015-013-1,Enoch Pratt Free Library Walbrook Branch,"3203 W. North Avenue, Baltimore, MD 21216"
MD,county,Baltimore City,015-014-1,School No. 60,"2700 Gwynns Falls Parkway, Baltimore, MD 21216"
MD,county,Baltimore City,015-015-1,School No. 454,"2201 Presstman Street, Baltimore, MD 21216"
MD,county,Baltimore City,015-016-1,School No. 454,"2201 Presstman Street, Baltimore, MD 21216"
MD,county,Baltimore City,015-017-1,School No. 29,"1600 N. Payson Street, Baltimore, MD 21217"
MD,county,Baltimore City,015-018-1,School No. 107,"1300 N. Stricker Street, Baltimore, MD 21217"
MD,county,Baltimore City,015-019-1,School No. 28,"701 Gold Street, Baltimore, MD 21217"
MD,county,Baltimore City,015-020-1,School No. 142,"2400 Windsor Avenue, Baltimore, MD 21216"
MD,county,Baltimore City,015-021-1,Engine House No. 52,"3525 Woodbrook Avenue, Baltimore, MD 21217"
MD,county,Baltimore City,015-022-1,Monte Verde Apartments,"2503 Violet Avenue, Baltimore, MD 21215"
MD,county,Baltimore City,015-023-1,School No. 254,"3750 Greenspring Avenue, Baltimore, MD 21211"
MD,county,Baltimore City,015-024-1,Northwest Community Action Center,"3939 Reisterstown Road, Baltimore, MD 21215"
MD,county,Baltimore City,015-025-1,Northwest Community Action Center,"3939 Reisterstown Road, Baltimore, MD 21215"
MD,county,Baltimore City,016-001-1,School No. 35,"801 N. Stricker Street, Baltimore, MD 21217"
MD,county,Baltimore City,016-002-1,School No. 35,"801 N. Stricker Street, Baltimore, MD 21217"
MD,county,Baltimore City,016-003-1,School No. 35,"801 N. Stricker Street, Baltimore, MD 21217"
MD,county,Baltimore City,016-004-1,School No. 35,"801 N. Stricker Street, Baltimore, MD 21217"
MD,county,Baltimore City,016-005-1,School No. 107,"1300 N. Stricker Street, Baltimore, MD 21217"
MD,county,Baltimore City,016-006-1,School No. 75,"1100 Whitmore Avenue, Baltimore, MD 21216"
MD,county,Baltimore City,016-007-1,School No. 262,"851 Braddish Avenue, Baltimore, MD 21216"
MD,county,Baltimore City,016-008-1,School No. 262,"851 Braddish Avenue, Baltimore, MD 21216"
MD,county,Baltimore City,016-009-1,School No. 145,"800 Poplar Grove Street, Baltimore, MD 21216"
MD,county,Baltimore City,016-010-1,School No. 75,"1100 Whitmore Avenue, Baltimore, MD 21216"
MD,county,Baltimore City,016-011-1,School No. 63,"2777 Presstman Street, Baltimore, MD 21216"
MD,county,Baltimore City,016-012-1,School No. 217,"1406 N. Ellamont Street, Baltimore, MD 21216"
MD,county,Baltimore City,016-013-1,St. Bernardine's Hall,"614 Mt. Holly Street, Baltimore, MD 21229"
MD,county,Baltimore City,016-014-1,School No. 88,"621 Wildwood Parkway, Baltimore, MD 21229"
MD,county,Baltimore City,017-001-1,McCulloh Homes,"1102 Druid Hill Avenue, Baltimore, MD 21217"
MD,county,Baltimore City,017-002-1,Providence Insp. Baptist Church,"850 Edmondson Avenue, Baltimore, MD 21201"
MD,county,Baltimore City,018-001-1,School No. 178,"1001 W. Saratoga, Baltimore, MD 21223"
MD,county,Baltimore City,018-002-1,School No. 10,"31 S. Schroeder Street, Baltimore, MD 21223"
MD,county,Baltimore City,019-001-1,School No. 95,"1400 W.  Lexington Street, Baltimore, MD 21223"
MD,county,Baltimore City,019-002-1,School No. 4,"30 S. Gilmor Street, Baltimore, MD 21223"
MD,county,Baltimore City,020-001-1,School No. 150,"220 North Bentalou Street, Baltimore, MD 21223"
MD,county,Baltimore City,020-002-1,School No. 4,"30 S. Gilmor Street, Baltimore, MD 21223"
MD,county,Baltimore City,020-003-1,School No. 260,"2501 Frederick Avenue, Baltimore, MD 21223"
MD,county,Baltimore City,020-004-1,Voting Machine Warehouse,"301 N. Franklintown Road, Baltimore, MD 21223"
MD,county,Baltimore City,020-005-1,Hilton Recreation Center,"2950 Phelps Lane, Baltimore, MD 21229"
MD,county,Baltimore City,020-006-1,Mary E. Rodman Recreation Center,"3600 West Mulberry Street, Baltimore, MD 21229"
MD,county,Baltimore City,020-007-1,School No. 73,"3434 Old Frederick Road, Baltimore, MD 21229"
MD,county,Baltimore City,020-008-1,School No. 73,"3434 Old Frederick Road, Baltimore, MD 21229"
MD,county,Baltimore City,020-009-1,Academy of  Success,"525 Hurley Avenue, Baltimore, MD 21223"
MD,county,Baltimore City,020-010-1,School No. 260,"2501 Frederick Avenue, Baltimore, MD 21223"
MD,county,Baltimore City,020-011-1,School No. 98,"424 S. Pulaski Street, Baltimore, MD 21223"
MD,county,Baltimore City,021-001-1,School No. 22,"800 Scott Street, Baltimore, MD 21230"
MD,county,Baltimore City,021-002-1,School No. 22,"800 Scott Street, Baltimore, MD 21230"
MD,county,Baltimore City,021-003-1,School No. 34,"1327 Washington Blvd., Baltimore, MD 21230"
MD,county,Baltimore City,021-004-1,School No. 22,"800 Scott Street, Baltimore, MD 21230"
MD,county,Baltimore City,022-001-1,Harbor Apartments,"600 Light Street, Baltimore, MD 21230"
MD,county,Baltimore City,022-002-1,Engine House No. 2,"800 Light Street, Baltimore, MD 21230"
MD,county,Baltimore City,023-001-1,South Baltimore Learning Center Entrance on Patapsco,"28 E. Ostend Street, Baltimore, MD 21230"
MD,county,Baltimore City,023-002-1,Solo Gibbs Rec Center,"1044 Leadenhall Street at Cross Street, Baltimore, MD 21230"
MD,county,Baltimore City,023-003-1,School No. 84,"100 E. Heath Street, Baltimore, MD 21230"
MD,county,Baltimore City,024-001-1,School No. 45,"1040 William Street, Baltimore, MD 21230"
MD,county,Baltimore City,024-002-1,Holy Cross Church Hall,"108 E. West Street, Baltimore, MD 21230"
MD,county,Baltimore City,024-003-1,School No. 416 - Digital Harbor High,"1100 Covington Street, Baltimore, MD 21230"
MD,county,Baltimore City,024-004-1,School No. 84,"100 E. Heath Street, Baltimore, MD 21230"
MD,county,Baltimore City,024-005-1,School No. 76,"1425 E. Fort Avenue, Baltimore, MD 21230"
MD,county,Baltimore City,025-001-1,School No. 246,"301 S. Beechfield Avenue, Baltimore, MD 21229"
MD,county,Baltimore City,025-002-1,School No. 246,"301 S. Beechfield Avenue, Baltimore, MD 21229"
MD,county,Baltimore City,025-003-1,School No. 226,"1207 Pine Heights Avenue, Baltimore, MD 21229"
MD,county,Baltimore City,025-004-1,School No. 220,"2601 Tolley Street, Baltimore, MD 21230"
MD,county,Baltimore City,025-005-1,Lakeland Recreation Center/School No. 12,"2921 Stranden Road, Baltimore, MD 21230"
MD,county,Baltimore City,025-006-1,School No. 225,"2401 Nevada Street, Baltimore, MD 21230"
MD,county,Baltimore City,025-007-1,Engine House No. 58,"2425 1/2 Annapolis Road, Baltimore, MD 21230"
MD,county,Baltimore City,025-008-1,School No. 164,"2400 Round Road, Baltimore, MD 21225"
MD,county,Baltimore City,025-009-1,School No. 163,"844 Roundview Road, Baltimore, MD 21225"
MD,county,Baltimore City,025-010-1,School No. 181,"2700 Seamon Avenue, Baltimore, MD 21225"
MD,county,Baltimore City,025-011-1,School No. 203,"300 Pontiac Avenue, Baltimore, MD 21225"
MD,county,Baltimore City,025-012-1,School No. 203,"300 Pontiac Avenue, Baltimore, MD 21225"
MD,county,Baltimore City,025-013-1,Brooklyn Recreation Center,"3560 Third Street, Baltimore, MD 21225"
MD,county,Baltimore City,025-014-1,Brooklyn Homes,"4140 Tenth Street, Baltimore, MD 21225"
MD,county,Baltimore City,025-015-1,School No. 239,"1201 Cambria Street, Baltimore, MD 21225"
MD,county,Baltimore City,025-016-1,Curtis Bay Recreation Center,"1620 Filbert Street, Baltimore, MD 21226"
MD,county,Baltimore City,025-017-1,School No. 226,"1207 Pine Heights Avenue, Baltimore, MD 21229"
MD,county,Baltimore City,025-018-1,School No. 226,"1207 Pine Heights Avenue, Baltimore, MD 21229"
MD,county,Baltimore City,026-001-1,St. Helena Community Association,"6509 Colgate Avenue, Baltimore, MD 21222"
MD,county,Baltimore City,026-002-1,School No. 240,"6300 O' Donnell Street, Baltimore, MD 21224"
MD,county,Baltimore City,026-003-1,School No. 240,"6300 O' Donnell Street, Baltimore, MD 21224"
MD,county,Baltimore City,026-004-1,School No. 405,"100 Kane Street, Baltimore, MD 21224"
MD,county,Baltimore City,026-005-1,Joseph Lee Field House,"5900 E. Pratt Street, Baltimore, MD 21224"
MD,county,Baltimore City,026-006-1,School No. 228,"701 S. Rappolla Street, Baltimore, MD 21224"
MD,county,Baltimore City,026-007-1,St. Nicholas' Church Hall (Rear),"520 S. Ponca Street, Baltimore, MD 21224"
MD,county,Baltimore City,026-008-1,Canton Baptist Church,"3302 Toone Street, Baltimore, MD 21224"
MD,county,Baltimore City,026-009-1,Friendship Academy Science and Tech No. 338,"801 S. Highland Avenue, Baltimore, MD 21224"
MD,county,Baltimore City,026-010-1,School No. 215,"3223 E. Pratt Street, Baltimore, MD 21224"
MD,county,Baltimore City,026-011-1,John Booth Senior Center,"229 1/2 Eaton Street, Baltimore, MD 21224"
MD,county,Baltimore City,026-012-1,Engine House No. 51,"646 N. Highland Avenue, Baltimore, MD 21205"
MD,county,Baltimore City,026-013-1,Carroll Cook Recreation Center,"5061 E. Eager Street, Baltimore, MD 21205"
MD,county,Baltimore City,026-014-1,Community Building,"931 Armistead Way, Baltimore, MD 21205"
MD,county,Baltimore City,026-015-1,School No. 105,"6001 Frankford Avenue, Baltimore, MD 21206"
MD,county,Baltimore City,026-016-1,School No. 431,"5001 Sinclair Lane, Baltimore, MD 21206"
MD,county,Baltimore City,026-017-1,Orchard Ridge III Community Room,"4340 Orchard Ridge Boulevard, Baltimore, MD 21213"
MD,county,Baltimore City,026-018-1,School No. 248,"3880 Sinclair Lane, Baltimore, MD 21213"
MD,county,Baltimore City,026-019-1,Enoch Pratt Free Library Herring Run Branch Side Entrance,"3801 Erdman Avenue, Baltimore, MD 21213"
MD,county,Baltimore City,026-020-1,School No. 231,"3536 Brehms Lane, Baltimore, MD 21213"
MD,county,Baltimore City,026-021-1,School No. 231,"3536 Brehms Lane, Baltimore, MD 21213"
MD,county,Baltimore City,026-022-1,Jerusalem Evangelical Lutheran Church,"4605 Belair Road, Baltimore, MD 21206"
MD,county,Baltimore City,026-023-1,Jerusalem Evangelical Lutheran Church,"4605 Belair Road, Baltimore, MD 21206"
