Textbox97,CountyCode,CountyName,PrecinctCode,PrecinctName,PollingLocationName,PollingLocationAddress
County: 06 - BARNWELL,06,BARNWELL,006,Blackville 2,Blackvi Community Center,"19464 Solomon Blatt Ave
Blackville SC 29817"
County: 06 - BARNWELL,06,BARNWELL,007,Elko,Elko Fire Dept,"10077 US Highway 78
Elko SC 29826"
County: 06 - BARNWELL,06,BARNWELL,008,Friendship,Friendship Fire Station,"3391 Green Branch Road
Barnwell SC 29812"
County: 06 - BARNWELL,06,BARNWELL,009,Kline,Kline Town Hall,"1031 Kings Ave
Barnwell SC 29812"
County: 06 - BARNWELL,06,BARNWELL,010,Healing Springs,Blackvi Community Center,"19464 Solomon Blatt Ave
Blackville SC 29817"
County: 06 - BARNWELL,06,BARNWELL,011,Hilda,Hilda Town Hall,"35 Railroad Avenue
Barnwell SC 29812"
County: 06 - BARNWELL,06,BARNWELL,012,Snelling,Snelling Town Hall,"71 Morris St
Barnwell SC 29812"
County: 06 - BARNWELL,06,BARNWELL,013,Williston 1,Williston Town Hall,"13112 Main Street
Williston SC 29853"
County: 06 - BARNWELL,06,BARNWELL,014,Williston 2,Williston Town Hall,"13112 Main Street
Williston SC 29853"
County: 06 - BARNWELL,06,BARNWELL,015,Williston 3,Williston Town Hall,"13112 Main Street
Williston SC 29853"
County: 06 - BARNWELL,06,BARNWELL,999,Barrier Free,Voter Registration Office,"367 Fuldner Rd
Barnwell SC 29812"
County: 07 - BEAUFORT,07,BEAUFORT,101,Beaufort 1,Charles L Brown Activity Center,"1001 Hamar St
Beaufort SC 29902"
County: 07 - BEAUFORT,07,BEAUFORT,102,Beaufort 2,Charles L Brown Activity Center,"1001 Hamar St
Beaufort SC 29902"
County: 07 - BEAUFORT,07,BEAUFORT,103,Beaufort 3,Charles L Brown Activity Center,"1001 Hamar St
Beaufort SC 29902"
County: 07 - BEAUFORT,07,BEAUFORT,110,Burton 1A,Burton Wells Senior Center,"1 Middleton Rec Dr
Beaufort SC 29906"
County: 07 - BEAUFORT,07,BEAUFORT,111,Burton 1B,Robert Smalls International Academy,"43 W K Alston Dr
Beaufort SC 29906"
County: 07 - BEAUFORT,07,BEAUFORT,112,Burton 1C,Shanklin Elementary School,"121 Morrall Dr
Beaufort SC 29906"
County: 07 - BEAUFORT,07,BEAUFORT,113,Burton 2A,Community Bible Church,"638 Parris Island Gtwy
Beaufort SC 29906"
County: 07 - BEAUFORT,07,BEAUFORT,114,Burton 2B,Community Bible Church,"638 Parris Island Gtwy
Beaufort SC 29906"
County: 07 - BEAUFORT,07,BEAUFORT,115,Burton 2C,Love House Ministries,"423 Parris Island Gtwy
Beaufort SC 29906"
County: 07 - BEAUFORT,07,BEAUFORT,116,Burton 3,Robert Smalls International Academy,"43 W K Alston Dr
Beaufort SC 29906"
County: 07 - BEAUFORT,07,BEAUFORT,120,Chechessee 1,Thomas C. Barnwell Administrative Bldg,"721 Okatie Hwy
Okatie SC 29909"
County: 07 - BEAUFORT,07,BEAUFORT,121,Chechessee 2,Thomas C. Barnwell Administrative Bldg,"721 Okatie Hwy
Okatie SC 29909"
County: 07 - BEAUFORT,07,BEAUFORT,130,Ladys Island 1A,Lady's Island Middle School,"30 Cougar Dr
Beaufort SC 29907"
County: 07 - BEAUFORT,07,BEAUFORT,131,Ladys Island 1B,Lady's Island Elementary School,"73 Chowan Creek Bluff Rd
Beaufort SC 29907"
County: 07 - BEAUFORT,07,BEAUFORT,132,Ladys Island 2A,Coosa Elementary School,"45 Middle Rd
Beaufort SC 29907"
County: 07 - BEAUFORT,07,BEAUFORT,133,Ladys Island 2B,David Smith Community Center,"140 Coosaw River Dr
Beaufort SC 29907"
County: 07 - BEAUFORT,07,BEAUFORT,134,Ladys Island 3A,Tidal Creek Fellowship,"290 Brickyard Point Rd S
Beaufort SC 29907"
County: 07 - BEAUFORT,07,BEAUFORT,135,Ladys Island 3B,Lady's Island Elementary School,"73 Chowan Creek Bluff Rd
Beaufort SC 29907"
County: 07 - BEAUFORT,07,BEAUFORT,140,Mossy Oaks 1A,Cornerstone Christian Church,"2301 First Blvd
Beaufort SC 29902"
County: 07 - BEAUFORT,07,BEAUFORT,141,Mossy Oaks 1B,Beaufort Middle School,"2501 Mossy Oaks Rd
Beaufort SC 29902"
County: 07 - BEAUFORT,07,BEAUFORT,142,Mossy Oaks 2,Mossy Oaks Elementary School,"2510 Mossy Oaks Rd
Beaufort SC 29902"
County: 07 - BEAUFORT,07,BEAUFORT,150,Port Royal 1,Port Royal Town Hall,"700 Paris Ave
Port Royal SC 29935"
County: 07 - BEAUFORT,07,BEAUFORT,151,Port Royal 2,Port Royal Town Hall,"700 Paris Ave
Port Royal SC 29935"
County: 07 - BEAUFORT,07,BEAUFORT,160,Dale Lobeco,James J. Davis Early Childhood Center,"354 Keans Neck Rd
Seabrook SC 29940"
County: 07 - BEAUFORT,07,BEAUFORT,161,Seabrook 1,Beaufort County Public Works,"120 Shanklin Rd
Beaufort SC 29906"
County: 07 - BEAUFORT,07,BEAUFORT,162,Seabrook 2,Whale Branch Middle School,"2009 Trask Pkwy
Seabrook SC 29940"
County: 07 - BEAUFORT,07,BEAUFORT,163,Seabrook 3,Grays Hill Community Center,"45 Bruce K Smalls Blvd
Beaufort SC 29906"
County: 07 - BEAUFORT,07,BEAUFORT,170,Sheldon 1,Elijah Washington Medical Center,"211 Paige Point Rd
Sheldon SC 29941"
County: 07 - BEAUFORT,07,BEAUFORT,171,Sheldon 2,Booker T Washington Community Center,"182 Booker T Washington Cir
Yemassee SC 29945"
County: 07 - BEAUFORT,07,BEAUFORT,179,Burton 1D,Shanklin Elementary School,"121 Morrall Dr
Beaufort SC 29906"
County: 07 - BEAUFORT,07,BEAUFORT,180,Saint Helena 1A,Saint Helena Library,"6355 Jonathan Francis SR Rd
Saint Helena Island SC 29920"
County: 07 - BEAUFORT,07,BEAUFORT,181,Saint Helena 1B,Scott Community Center,"242 Scott Hill Rd
St Helena Isl SC 29920"
County: 07 - BEAUFORT,07,BEAUFORT,182,Saint Helena 1C,Dataw Community Center,"43 Marina Dr
Saint Helena Island SC 29920"
County: 07 - BEAUFORT,07,BEAUFORT,183,Saint Helena 2A,St. Helena Elementary School,"1025 Sea Island Pkwy
St Helena Isl SC 29920"
County: 07 - BEAUFORT,07,BEAUFORT,184,Saint Helena 2B,Gloria Potts Community Center,"130 Seaside Rd
St Helena Isl SC 29920"
County: 07 - BEAUFORT,07,BEAUFORT,185,Saint Helena 2C,Fripp Island Community Center,"205 Tarpon Blvd
Fripp Island SC 29920"
County: 07 - BEAUFORT,07,BEAUFORT,186,Ladys Island 2C,David Smith Community Center,"140 Coosaw River Dr
Beaufort SC 29907"
County: 07 - BEAUFORT,07,BEAUFORT,187,Ladys Island 3C,Tidal Creek Fellowship,"290 Brickyard Point Rd S
Beaufort SC 29907"
County: 07 - BEAUFORT,07,BEAUFORT,200,Daufuskie,Jane Hamilton School,"44 Old Haig Point Rd
Daufuskie Island SC 29915"
County: 07 - BEAUFORT,07,BEAUFORT,201,Hilton Head 1A,Hilton Head Presbyterian Church,"235 William Hilton Pkwy
Hilton Head Island SC 29926"
County: 07 - BEAUFORT,07,BEAUFORT,202,Hilton Head 1B,HH School For Creative Arts - Blue Bldg.,"10 Wilborn Rd
Hilton Head Isl SC 29926"
County: 07 - BEAUFORT,07,BEAUFORT,203,Hilton Head 2A,Hilton Head Library,"11 Beach City Rd
Hilton Head Isl SC 29926"
County: 07 - BEAUFORT,07,BEAUFORT,204,Hilton Head 2B,Hilton Head Library,"11 Beach City Rd
Hilton Head Isl SC 29926"
County: 07 - BEAUFORT,07,BEAUFORT,205,Hilton Head 2C,Indigo Hall Facility (Indigo Run),"103 Berwick Dr
Hilton Head Isl SC 29926"
County: 07 - BEAUFORT,07,BEAUFORT,206,Hilton Head 3,Hilton Head Library,"11 Beach City Rd
Hilton Head Isl SC 29926"
County: 07 - BEAUFORT,07,BEAUFORT,207,Hilton Head 4A,Plantation House,"235 Seabrook Dr
Hilton Head Isl SC 29926"
County: 07 - BEAUFORT,07,BEAUFORT,208,Hilton Head 4B,HH School For Creative Arts - Blue Bldg.,"10 Wilborn Rd
Hilton Head Isl SC 29926"
County: 07 - BEAUFORT,07,BEAUFORT,209,Hilton Head 4C,Plantation House,"235 Seabrook Dr
Hilton Head Isl SC 29926"
County: 07 - BEAUFORT,07,BEAUFORT,210,Hilton Head 4D,HH School For Creative Arts - Blue Bldg.,"10 Wilborn Rd
Hilton Head Isl SC 29926"
County: 07 - BEAUFORT,07,BEAUFORT,211,Hilton Head 5A,Dolphin Head Golf Club,"56 High Bluff Rd
Hilton Head Island SC 29926"
County: 07 - BEAUFORT,07,BEAUFORT,212,Hilton Head 5B,Plantation House,"235 Seabrook Dr
Hilton Head Isl SC 29926"
County: 07 - BEAUFORT,07,BEAUFORT,213,Hilton Head 5C,Hilton Head Presbyterian Church,"235 William Hilton Pkwy
Hilton Head Island SC 29926"
County: 07 - BEAUFORT,07,BEAUFORT,214,Hilton Head 6,Port Royal Beach House,"45 S Port Royal Dr
Hilton Head Island SC 29928"
County: 07 - BEAUFORT,07,BEAUFORT,216,Hilton Head 7A,Christ Lutheran Church,"829 William Hilton Pkwy
Hilton Head Isl SC 29928"
County: 07 - BEAUFORT,07,BEAUFORT,217,Hilton Head 7B,Arts Center of Coastal Carolina,"14 Shelter Cove Ln
Hilton Head Isl SC 29928"
County: 07 - BEAUFORT,07,BEAUFORT,219,Hilton Head 8,St. Luke's Church,"50 Pope Ave
Hilton Head Isl SC 29928"
County: 07 - BEAUFORT,07,BEAUFORT,220,Hilton Head 9A,Church of Christ - Hilton Head,"23 Bow Cir
Hilton Head Island SC 29928"
County: 07 - BEAUFORT,07,BEAUFORT,221,Hilton Head 9B,Christ Lutheran Church,"829 William Hilton Pkwy
Hilton Head Isl SC 29928"
County: 07 - BEAUFORT,07,BEAUFORT,222,Hilton Head 10,Spanish Wells Club,"1 Brams Point Rd
Hilton Head Island SC 29926"
County: 07 - BEAUFORT,07,BEAUFORT,223,Hilton Head 11,St. Luke's Church,"50 Pope Ave
Hilton Head Isl SC 29928"
County: 07 - BEAUFORT,07,BEAUFORT,224,Hilton Head 12,Mission & Ministry Center - St. Lukes Ch,"44 Pope Ave
Hilton Head Island SC 29928"
County: 07 - BEAUFORT,07,BEAUFORT,225,Hilton Head 13,Mission & Ministry Center - St. Lukes Ch,"44 Pope Ave
Hilton Head Island SC 29928"
County: 07 - BEAUFORT,07,BEAUFORT,226,Hilton Head 14,Sea Pines Community Center,"71 Lighthouse Rd
Hilton Head Island SC 29928"
County: 07 - BEAUFORT,07,BEAUFORT,227,Hilton Head 15A,Sea Pines Community Center,"71 Lighthouse Rd
Hilton Head Island SC 29928"
County: 07 - BEAUFORT,07,BEAUFORT,228,Hilton Head 15B,Sea Pines Community Center,"71 Lighthouse Rd
Hilton Head Island SC 29928"
County: 07 - BEAUFORT,07,BEAUFORT,300,Belfair,Bluffton Library,"120 Palmetto Way
Bluffton SC 29910"
County: 07 - BEAUFORT,07,BEAUFORT,301,Bluffton 1A,Bluffton Library,"120 Palmetto Way
Bluffton SC 29910"
County: 07 - BEAUFORT,07,BEAUFORT,302,Bluffton 1B,Bluffton Library,"120 Palmetto Way
Bluffton SC 29910"
County: 07 - BEAUFORT,07,BEAUFORT,303,Bluffton 1C,Bluffton Library,"120 Palmetto Way
Bluffton SC 29910"
County: 07 - BEAUFORT,07,BEAUFORT,304,Bluffton 1D,Rotary Community Ctr @Oscar Frazier Park,"11 Recreation Ct
Bluffton SC 29910"
County: 07 - BEAUFORT,07,BEAUFORT,305,Bluffton 2A,Rotary Community Ctr @Oscar Frazier Park,"11 Recreation Ct
Bluffton SC 29910"
County: 07 - BEAUFORT,07,BEAUFORT,306,Bluffton 2B,Buckwalter Recreation Center,"905 Buckwalter Pkwy
Bluffton SC 29910"
County: 07 - BEAUFORT,07,BEAUFORT,307,Bluffton 2C,Pritchardville Elementary School,"9447 Evan Way
Bluffton SC 29910"
County: 07 - BEAUFORT,07,BEAUFORT,308,Moss Creek,Moss Creek Bostwick Pavillion,"341 Moss Creek Dr
Bluffton SC 29910"
County: 07 - BEAUFORT,07,BEAUFORT,309,Bluffton 3,Bluffton Recreation Center Gymnasium,"61 Ulmer Rd # B
Bluffton SC 29910"
County: 07 - BEAUFORT,07,BEAUFORT,310,Bluffton 4A,St Gregory the Great Parish Life Center,"32 Saint Gregory Dr
Bluffton SC 29909"
County: 07 - BEAUFORT,07,BEAUFORT,311,Bluffton 4B,Buckwalter Recreation Center,"905 Buckwalter Pkwy
Bluffton SC 29910"
County: 07 - BEAUFORT,07,BEAUFORT,312,Bluffton 4C,Buckwalter Recreation Center,"905 Buckwalter Pkwy
Bluffton SC 29910"
County: 07 - BEAUFORT,07,BEAUFORT,313,Bluffton 5A,St Gregory the Great Parish Life Center,"32 Saint Gregory Dr
Bluffton SC 29909"
County: 07 - BEAUFORT,07,BEAUFORT,314,Bluffton 2D,Pritchardville Elementary School,"9447 Evan Way
Bluffton SC 29910"
County: 07 - BEAUFORT,07,BEAUFORT,315,Bluffton 2E,Rotary Community Ctr @Oscar Frazier Park,"11 Recreation Ct
Bluffton SC 29910"
County: 07 - BEAUFORT,07,BEAUFORT,316,Rose Hill,Colleton Point Club House,"1 Pavillion Point Dr
Bluffton SC 29910"
County: 07 - BEAUFORT,07,BEAUFORT,317,Bluffton 4D,Buckwalter Recreation Center,"905 Buckwalter Pkwy
Bluffton SC 29910"
County: 07 - BEAUFORT,07,BEAUFORT,318,Bluffton 5B,St Gregory the Great Parish Life Center,"32 Saint Gregory Dr
Bluffton SC 29909"
County: 07 - BEAUFORT,07,BEAUFORT,319,Palmetto Bluff,Bluffton High School Gymnasium,"12 He McCracken Cir
Bluffton SC 29910"
County: 07 - BEAUFORT,07,BEAUFORT,320,New River,Mill Creek Amenity Center - Okatie Rm,"140 Colvin Dr
Bluffton SC 29909"
County: 07 - BEAUFORT,07,BEAUFORT,321,Sandy Pointe,Bluffton High School Gymnasium,"12 He McCracken Cir
Bluffton SC 29910"
County: 07 - BEAUFORT,07,BEAUFORT,360,Sun City 1,Pinckney Hall,"114 Sun City Ln
Bluffton SC 29909"
County: 07 - BEAUFORT,07,BEAUFORT,361,Sun City 2,Pinckney Hall,"114 Sun City Ln
Bluffton SC 29909"
County: 07 - BEAUFORT,07,BEAUFORT,362,Sun City 3,Magnolia Hall,"118 Sun City Ln
Bluffton SC 29909"
County: 07 - BEAUFORT,07,BEAUFORT,363,Sun City 4,Magnolia Hall,"118 Sun City Ln
Bluffton SC 29909"
County: 07 - BEAUFORT,07,BEAUFORT,364,Sun City 5,Magnolia Hall,"118 Sun City Ln
Bluffton SC 29909"
County: 07 - BEAUFORT,07,BEAUFORT,365,Sun City 6,Magnolia Hall,"118 Sun City Ln
Bluffton SC 29909"
County: 07 - BEAUFORT,07,BEAUFORT,366,Sun City 7,Pinckney Hall,"114 Sun City Ln
Bluffton SC 29909"
County: 07 - BEAUFORT,07,BEAUFORT,367,Sun City 8,Pinckney Hall,"114 Sun City Ln
Bluffton SC 29909"
County: 07 - BEAUFORT,07,BEAUFORT,999,Barrier Free,Barrier Free,"15 John Galt Rd
Beaufort SC 29906"
County: 08 - BERKELEY,08,BERKELEY,001,Alvin,Alvin Community Center,"2173 Santee River Rd
St Stephen SC 29479"
County: 08 - BERKELEY,08,BERKELEY,002,Bethera,Macedonia #2 Fire Dept,"3138 Witherbee Rd
Bonneau SC 29431"
County: 08 - BERKELEY,08,BERKELEY,003,Bonneau,Bonneau Fire Dept,"420 Municipal Ln
Bonneau SC 29431"
County: 08 - BERKELEY,08,BERKELEY,004,Bonneau Beach,Bonneau Civic Club,"204 Butter Rd
Bonneau SC 29431"
County: 08 - BERKELEY,08,BERKELEY,005,Central,Metro North Church,"109 Central Ave
Goose Creek SC 29445"
County: 08 - BERKELEY,08,BERKELEY,007,Cainhoy,Cainhoy School,"2422 Cainhoy Rd
Huger SC 29450"
County: 08 - BERKELEY,08,BERKELEY,008,Carnes Cross Road 1,Whitesville Rural Fire,"368 Gants Rd
Moncks Corner SC 29461"
County: 08 - BERKELEY,08,BERKELEY,009,Carnes Cross Road 2,Pineridge Fire Dept,"565 Myers Rd
Summerville SC 29486"
County: 08 - BERKELEY,08,BERKELEY,010,Cordesville,Cordesville Fire Dept,"1931 Highway 402
Moncks Corner SC 29461"
County: 08 - BERKELEY,08,BERKELEY,011,Cross,Cross Elem School,"1325 Ranger Dr
Cross SC 29436"
County: 08 - BERKELEY,08,BERKELEY,012,Daniel Island 1,The Daniel Island Club,"600 Island Park Dr
Daniel Island SC 29492"
County: 08 - BERKELEY,08,BERKELEY,013,Daniel Island 2,The Daniel Island Club,"600 Island Park Dr
Daniel Island SC 29492"
County: 08 - BERKELEY,08,BERKELEY,014,Devon Forest 1,Devon Forest Elem School,"1127 Dorothy St
Goose Creek SC 29445"
County: 08 - BERKELEY,08,BERKELEY,015,Devon Forest 2,Devon Forest Elem School,"1127 Dorothy St
Goose Creek SC 29445"
County: 08 - BERKELEY,08,BERKELEY,016,Eadytown,Eadytown Fire Department,"1241 Edgewater Rd
Pineville SC 29468"
County: 08 - BERKELEY,08,BERKELEY,020,Hanahan 1,Hanahan Fire Station #2,"1200 S Basilica Ave
Hanahan SC 29410"
County: 08 - BERKELEY,08,BERKELEY,021,Hanahan 2,Hanahan Elem School,"4000 Mabeline Dr
Hanahan SC 29410"
County: 08 - BERKELEY,08,BERKELEY,022,Hanahan 3,Hanahan High School,"6015 Murray Dr
Hanahan SC 24410"
County: 08 - BERKELEY,08,BERKELEY,023,Hanahan 4,Hanahan Middle School,"5815 Murray Dr
Hanahan SC 29410"
County: 08 - BERKELEY,08,BERKELEY,024,Hilton Cross Roads,Sandridge Fire Dept,"4697 State Rd
Ridgeville SC 29472"
County: 08 - BERKELEY,08,BERKELEY,026,Huger,Huger Fire Department,"1004 United Dr
Huger SC 29450"
County: 08 - BERKELEY,08,BERKELEY,027,Jamestown,Jamestown Steel Shed,"116 Steelshed Ln
Jamestown SC 29453"
County: 08 - BERKELEY,08,BERKELEY,028,Lebanon,Lebanon Mens' Club,"1188 Lebanon Rd
Ridgeville SC 29472"
County: 08 - BERKELEY,08,BERKELEY,029,Macedonia,Macedonia Middle School,"200 Macedonia Foxes Cir
Moncks Corner SC 29461"
County: 08 - BERKELEY,08,BERKELEY,030,McBeth,Santee Circle Fire Dept,"1399 N Highway 52
Moncks Corner SC 29461"
County: 08 - BERKELEY,08,BERKELEY,031,Moncks Corner 1,Berkeley High School,"406 W Main St
Moncks Corner SC 29461"
County: 08 - BERKELEY,08,BERKELEY,032,Moncks Corner 2,Berkeley High School,"406 W Main St
Moncks Corner SC 29461"
County: 08 - BERKELEY,08,BERKELEY,033,Moncks Corner 3,Berkeley Middle School,"320 N Live Oak Dr
Moncks Corner SC 29461"
County: 08 - BERKELEY,08,BERKELEY,034,Moncks Corner 4,Berkeley Intermediate,"777 Stony Landing Rd
Moncks Corner SC 29461"
County: 08 - BERKELEY,08,BERKELEY,035,Pimlico,Pimlico Community Center,"1603 Pimlico Blvd
Moncks Corner SC 29461"
County: 08 - BERKELEY,08,BERKELEY,036,Pinopolis,Berkeley Elem School,"715 Highway 6
Moncks Corner SC 29461"
County: 08 - BERKELEY,08,BERKELEY,037,Russellville,J K Gourdin Elem School,"2205 Highway 35
St Stephen SC 29479"
County: 08 - BERKELEY,08,BERKELEY,038,Sangaree 1,Sangaree Intermediate,"201 School House Ln
Summerville SC 29486"
County: 08 - BERKELEY,08,BERKELEY,039,Sangaree 2,Sangaree Intermediate,"201 School House Ln
Summerville SC 29486"
County: 08 - BERKELEY,08,BERKELEY,040,Sangaree 3,Sangaree Elem School,"1430 Royle Rd
Summerville SC 29486"
County: 08 - BERKELEY,08,BERKELEY,041,Shulerville,Shulerville Fire Dept,"1037 Fortview Rd
Jamestown SC 29453"
County: 08 - BERKELEY,08,BERKELEY,042,St Stephen 1,St Stephen Middle School,"225 Carolina Dr
Saint Stephen SC 29479"
County: 08 - BERKELEY,08,BERKELEY,043,St Stephen 2,American Legion Hut,"180 Ravenell Dr
Saint Stephen SC 29479"
County: 08 - BERKELEY,08,BERKELEY,044,Stratford 1,College Park Elem School,"100 Davidson Dr
Ladson SC 29456"
County: 08 - BERKELEY,08,BERKELEY,045,Stratford 2,Stratford High School,"951 Crowfield Blvd
Goose Creek, SC SC 29445"
County: 08 - BERKELEY,08,BERKELEY,046,Stratford 3,College Park Middle,"713 College Park Rd
Ladson SC 29456"
County: 08 - BERKELEY,08,BERKELEY,047,Stratford 4,College Park Middle,"713 College Park Rd
Ladson SC 29456"
County: 08 - BERKELEY,08,BERKELEY,048,Wassamassaw 1,Cane Bay High School,"1624 State Rd
Summerville SC 29486"
County: 08 - BERKELEY,08,BERKELEY,049,Wassamassaw 2,New Hope Community Center,"1243 Jedburg Rd
Summerville SC 29486"
County: 08 - BERKELEY,08,BERKELEY,050,Westview 1,Crowfield Baptist Church,"100 Hunters Ln
Goose Creek SC 29445"
County: 08 - BERKELEY,08,BERKELEY,051,Westview 2,Westview  School,"101 Westview Dr
Goose Creek SC 29445"
County: 08 - BERKELEY,08,BERKELEY,052,Westview 3,Westview  School,"101 Westview Dr
Goose Creek SC 29445"
County: 08 - BERKELEY,08,BERKELEY,054,Beverly Hills,Boulder Bluff Elem Sch,"400 Judy Dr
Goose Creek SC 29445"
County: 08 - BERKELEY,08,BERKELEY,055,Howe Hall 1,Howe Hall Elem. School,"115 Howe Hall Rd
Goose Creek SC 29445"
County: 08 - BERKELEY,08,BERKELEY,056,Howe Hall 2,Howe Hall Elem. School,"115 Howe Hall Rd
Goose Creek SC 29445"
County: 08 - BERKELEY,08,BERKELEY,057,Liberty Hall,New Life Christian Fellowship,"358 Liberty Hall Rd
Goose Creek SC 29445"
County: 08 - BERKELEY,08,BERKELEY,058,Medway,Mevers School of Excellence,"7750 Henry E Brown Jr Blvd
Goose Creek SC 29445"
County: 08 - BERKELEY,08,BERKELEY,059,Whitesville 1,Whitesville Elem Sch,"324 Gaillard Rd
Moncks Corner SC 29461"
County: 08 - BERKELEY,08,BERKELEY,060,Whitesville 2,Whitesville Elem Sch,"324 Gaillard Rd
Moncks Corner SC 29461"
County: 08 - BERKELEY,08,BERKELEY,061,Daniel Island 3,Daniel Island Elem School,"2365 Daniel Island Dr
Charleston SC 29492"
County: 08 - BERKELEY,08,BERKELEY,062,Daniel Island 4,Daniel Island Elem School,"2365 Daniel Island Dr
Charleston SC 29492"
County: 08 - BERKELEY,08,BERKELEY,063,The Village,Philip Simmons Elem. School,"2095 Seven Sticks Dr
Wando SC 29492"
County: 08 - BERKELEY,08,BERKELEY,064,Yellow House,Philip Simmons Elem. School,"2095 Seven Sticks Dr
Wando SC 29492"
County: 08 - BERKELEY,08,BERKELEY,065,Cane Bay,Cane Bay Elem School,"1247 Cane Bay Blvd
Summerville SC 29486"
County: 08 - BERKELEY,08,BERKELEY,066,Discovery,Sangaree Middle School,"1050 Discovery Dr
Ladson SC 29456"
County: 08 - BERKELEY,08,BERKELEY,067,Foxbank,Foxbank Elem School,"169 Foxbank Plantation Blvd
Moncks Corner SC 29461"
County: 08 - BERKELEY,08,BERKELEY,068,Hanahan 5,Hanahan High School,"6015 Murray Dr
Hanahan SC 24410"
County: 08 - BERKELEY,08,BERKELEY,069,Moultrie,Cross Elem School,"1325 Ranger Dr
Cross SC 29436"
County: 08 - BERKELEY,08,BERKELEY,070,Old 52,Berkeley Intermediate,"777 Stony Landing Rd
Moncks Corner SC 29461"
County: 08 - BERKELEY,08,BERKELEY,071,Royle,Sangaree Elem School,"1430 Royle Rd
Summerville SC 29486"
County: 08 - BERKELEY,08,BERKELEY,072,Seventy Eight,Sangaree Middle School,"1050 Discovery Dr
Ladson SC 29456"
County: 08 - BERKELEY,08,BERKELEY,073,Stone Lake,Stratford High School,"951 Crowfield Blvd
Goose Creek, SC SC 29445"
County: 08 - BERKELEY,08,BERKELEY,074,Stratford 5,College Park Elem School,"100 Davidson Dr
Ladson SC 29456"
County: 08 - BERKELEY,08,BERKELEY,075,Westview 4,Crowfield Baptist Church,"100 Hunters Ln
Goose Creek SC 29445"
County: 08 - BERKELEY,08,BERKELEY,076,Foster Creek 1,Goose Creek Elem Sch,"200 Foster Creek Rd
Goose Creek SC 29445"
County: 08 - BERKELEY,08,BERKELEY,077,Foster Creek 2,Goose Creek Elem Sch,"200 Foster Creek Rd
Goose Creek SC 29445"
County: 08 - BERKELEY,08,BERKELEY,078,Foster Creek 3,Hanahan Fire Station #3,"1101 Williams Ln
Hanahan SC 29410"
County: 08 - BERKELEY,08,BERKELEY,079,Harbour Lake,Goose Creek High School,"1137 Red Bank Rd
Goose Creek SC 29445"
County: 08 - BERKELEY,08,BERKELEY,080,St. James,Goose Creek High School,"1137 Red Bank Rd
Goose Creek SC 29445"
County: 08 - BERKELEY,08,BERKELEY,081,Sedgefield 1,Sedgefield Middle School,"131 Charles B Gibson Blvd
Goose Creek SC 29445"
County: 08 - BERKELEY,08,BERKELEY,082,Sedgefield 2,Sedgefield Middle School,"131 Charles B Gibson Blvd
Goose Creek SC 29445"
