name,type,number,id
"VICI SCHOOL DISTRICT AT LARGE","School District",1,99866
"VINITA PUBLIC SCHOOLS AT LARGE","School District",1,99803
"WAGONER PUBLIC SCHOOLS AT LARGE","School District",1,991668
"WAINWRIGHT PUBLIC SCHOOL AT LARGE","School District",1,991265
"WALTERS PUBLIC SCHOOLS AT LARGE","School District",1,99791
"WANETTE PUBLIC SCHOOLS AT LARGE","School District",1,991507
"WAPANUCKA PUBLIC SCHOOLS AT LARGE","School District",1,991034
"WARNER PUBLIC SCHOOLS AT LARGE","School District",1,991272
"WASHINGTON PUBLIC SCHOOLS AT LARGE","School District",1,991173
"WATONGA PUBLIC SCHOOLS AT LARGE","School District",1,99629
"WATTS PUBLIC SCHOOLS AT LARGE","School District",1,99577
"WAUKOMIS PUBLIC SCHOOLS AT LARGE","School District",1,99890
"WAURIKA PUBLIC SCHOOLS AT LARGE","School District",1,991020
"WAYNE PUBLIC SCHOOLS AT LARGE","School District",1,991174
"WAYNOKA PUBLIC SCHOOLS AT LARGE","School District",1,991703
"WEATHERFORD PUBLIC SCHOOLS AT LARGE","School District",1,99838
"WEBBERS FALLS PUBLIC SCHOOLS AT LARGE","School District",1,991271
"WELCH PUBLIC SCHOOLS AT LARGE","School District",1,99800
"WELEETKA PUBLIC SCHOOLS AT LARGE","School District",1,991306
"WELLSTON PUBLIC SCHOOLS AT LARGE","School District",1,991131
"WESTERN HEIGHTS PUBLIC SCHOOLS AT LARGE","School District",1,991342
"WESTVILLE PUBLIC SCHOOLS AT LARGE","School District",1,99576
"WETUMKA PUBLIC SCHOOLS AT LARGE","School District",1,99990
"WEWOKA PUBLIC SCHOOLS AT LARGE","School District",1,991561
"WHITE OAK PUBLIC SCHOOL AT LARGE","School District",1,99799
"WHITE ROCK PUBLIC SCHOOL AT LARGE","School District",1,991128
"WHITEBEAD PUBLIC SCHOOL AT LARGE","School District",1,99907
"WHITEFIELD PUBLIC SCHOOL AT LARGE","School District",1,99971
"WHITESBORO PUBLIC SCHOOLS AT LARGE","School District",1,991111
"WICKLIFFE PUBLIC SCHOOL AT LARGE","School District",1,991238
"WILBURTON PUBLIC SCHOOLS AT LARGE","School District",1,991076
"WILSON PUBLIC SCHOOLS AT LARGE","School District",1,991362
"WILSON PUBLIC SCHOOLS AT LARGE","School District",1,99711
"WISTER PUBLIC SCHOOLS AT LARGE","School District",1,991109
"WOODALL PUBLIC SCHOOL AT LARGE","School District",1,99720
"WOODLAND PUBLIC SCHOOLS AT LARGE","School District",1,991389
"WOODWARD PUBLIC SCHOOLS AT LARGE","School District",1,991710
"WRIGHT CITY PUBLIC SCHOOLS AT LARGE","School District",1,991192
"WYANDOTTE PUBLIC SCHOOLS AT LARGE","School District",1,991401
"WYNNEWOOD PUBLIC SCHOOLS AT LARGE","School District",1,99910
"WYNONA PUBLIC SCHOOLS AT LARGE","School District",1,991386
"YALE PUBLIC SCHOOLS AT LARGE","School District",1,991433
"YARBROUGH PUBLIC SCHOOLS AT LARGE","School District",1,991613
"YUKON PUBLIC SCHOOLS AT LARGE","School District",1,99691
"ZANEIS PUBLIC SCHOOL AT LARGE","School District",1,99706
"ZION PUBLIC SCHOOL AT LARGE","School District",1,99573
"ANNEXATION","Special Purpose District",1,992132
"ANNEXATION","Special Purpose District",1,992126
"ANNEXATION","Special Purpose District",1,992133
"CITY OF NORMAN - SPECIAL ELECTION","Special Purpose District",1,992095
"COUNTY QUESTION","Special Purpose District",1,992105
"EMS DISTRICT MIAMI ISD","Special Purpose District",1,992083
"EMS NON-MIAMI ISD","Special Purpose District",1,992084
"LANDLINE TO 15%","Special Purpose District",1,992090
"PROPOSED EMS DISTRICT","Special Purpose District",1,992103
"SPECIAL CITY OF MCALESTER","Special Purpose District",1,992131
"SPECIAL COUNTY","Special Purpose District",02,992106
"SPECIAL COUNTY QUESTION","Special Purpose District",01,992081
"THOMAS-FAY-CUSTER EMS","Special Purpose District",1,992102
"THOMAS/FAY/CUSTER EMS DISTRICT","Special Purpose District",1,992101
"STATE HOUSE DISTRICT 001","State House of Represenatives",001,9951
"STATE HOUSE DISTRICT 002","State House of Represenatives",002,9955
"STATE HOUSE DISTRICT 003","State House of Represenatives",003,99182
"STATE HOUSE DISTRICT 004","State House of Represenatives",004,9923
"STATE HOUSE DISTRICT 005","State House of Represenatives",005,9995
"STATE HOUSE DISTRICT 006","State House of Represenatives",006,99154
"STATE HOUSE DISTRICT 007","State House of Represenatives",007,99250
"STATE HOUSE DISTRICT 008","State House of Represenatives",008,9994
"STATE HOUSE DISTRICT 009","State House of Represenatives",009,99215
"STATE HOUSE DISTRICT 010","State House of Represenatives",010,99251
"STATE HOUSE DISTRICT 011","State House of Represenatives",011,99247
"STATE HOUSE DISTRICT 012","State House of Represenatives",012,99252
"STATE HOUSE DISTRICT 013","State House of Represenatives",013,9919
"STATE HOUSE DISTRICT 014","State House of Represenatives",014,99183
"STATE HOUSE DISTRICT 015","State House of Represenatives",015,99184
"STATE HOUSE DISTRICT 016","State House of Represenatives",016,99216
"STATE HOUSE DISTRICT 017","State House of Represenatives",017,99116
"STATE HOUSE DISTRICT 018","State House of Represenatives",018,99214
"STATE HOUSE DISTRICT 019","State House of Represenatives",019,99151
"STATE HOUSE DISTRICT 020","State House of Represenatives",020,99238
"STATE HOUSE DISTRICT 021","State House of Represenatives",021,99217
"STATE HOUSE DISTRICT 022","State House of Represenatives",022,9949
"STATE HOUSE DISTRICT 023","State House of Represenatives",023,99180
"STATE HOUSE DISTRICT 024","State House of Represenatives",024,99218
"STATE HOUSE DISTRICT 025","State House of Represenatives",025,99117
"STATE HOUSE DISTRICT 026","State House of Represenatives",026,9956
"STATE HOUSE DISTRICT 027","State House of Represenatives",027,99253
"STATE HOUSE DISTRICT 028","State House of Represenatives",028,9957
"STATE HOUSE DISTRICT 029","State House of Represenatives",029,9996
"STATE HOUSE DISTRICT 030","State House of Represenatives",030,9997
"STATE HOUSE DISTRICT 031","State House of Represenatives",031,9924
"STATE HOUSE DISTRICT 032","State House of Represenatives",032,9991
"STATE HOUSE DISTRICT 033","State House of Represenatives",033,9998
"STATE HOUSE DISTRICT 034","State House of Represenatives",034,9925
"STATE HOUSE DISTRICT 035","State House of Represenatives",035,99179
"STATE HOUSE DISTRICT 036","State House of Represenatives",036,99155
"STATE HOUSE DISTRICT 037","State House of Represenatives",037,99153
"STATE HOUSE DISTRICT 038","State House of Represenatives",038,99246
"STATE HOUSE DISTRICT 039","State House of Represenatives",039,99185
"STATE HOUSE DISTRICT 040","State House of Represenatives",040,9958
"STATE HOUSE DISTRICT 041","State House of Represenatives",041,9952
"STATE HOUSE DISTRICT 042","State House of Represenatives",042,99186
"STATE HOUSE DISTRICT 043","State House of Represenatives",043,9993
"STATE HOUSE DISTRICT 044","State House of Represenatives",044,9959
"STATE HOUSE DISTRICT 045","State House of Represenatives",045,99254
"STATE HOUSE DISTRICT 046","State House of Represenatives",046,9999
"STATE HOUSE DISTRICT 047","State House of Represenatives",047,99255
"STATE HOUSE DISTRICT 048","State House of Represenatives",048,99175
"STATE HOUSE DISTRICT 049","State House of Represenatives",049,99118
"STATE HOUSE DISTRICT 050","State House of Represenatives",050,99244
"STATE HOUSE DISTRICT 051","State House of Represenatives",051,99100
"STATE HOUSE DISTRICT 052","State House of Represenatives",052,99219
"STATE HOUSE DISTRICT 053","State House of Represenatives",053,99187
"STATE HOUSE DISTRICT 054","State House of Represenatives",054,9920
"STATE HOUSE DISTRICT 055","State House of Represenatives",055,9948
"STATE HOUSE DISTRICT 056","State House of Represenatives",056,9918
"STATE HOUSE DISTRICT 057","State House of Represenatives",057,99152
"STATE HOUSE DISTRICT 058","State House of Represenatives",058,9926
"STATE HOUSE DISTRICT 059","State House of Represenatives",059,9960
"STATE HOUSE DISTRICT 060","State House of Represenatives",060,9950
"STATE HOUSE DISTRICT 061","State House of Represenatives",061,99150
"STATE HOUSE DISTRICT 062","State House of Represenatives",062,9961
"STATE HOUSE DISTRICT 063","State House of Represenatives",063,99156
"STATE HOUSE DISTRICT 064","State House of Represenatives",064,9962
"STATE HOUSE DISTRICT 065","State House of Represenatives",065,99245
"STATE HOUSE DISTRICT 066","State House of Represenatives",066,99115
"STATE HOUSE DISTRICT 067","State House of Represenatives",067,99220
"STATE HOUSE DISTRICT 068","State House of Represenatives",068,99119
"STATE HOUSE DISTRICT 069","State House of Represenatives",069,9922
"STATE HOUSE DISTRICT 070","State House of Represenatives",070,99188
"STATE HOUSE DISTRICT 071","State House of Represenatives",071,9963
"STATE HOUSE DISTRICT 072","State House of Represenatives",072,99157
"STATE HOUSE DISTRICT 073","State House of Represenatives",073,99256
"STATE HOUSE DISTRICT 074","State House of Represenatives",074,99189
"STATE HOUSE DISTRICT 075","State House of Represenatives",075,99190
"STATE HOUSE DISTRICT 076","State House of Represenatives",076,9990
"STATE HOUSE DISTRICT 077","State House of Represenatives",077,99249
"STATE HOUSE DISTRICT 078","State House of Represenatives",078,99101
"STATE HOUSE DISTRICT 079","State House of Represenatives",079,9953
"STATE HOUSE DISTRICT 080","State House of Represenatives",080,9992
"STATE HOUSE DISTRICT 081","State House of Represenatives",081,99221
"STATE HOUSE DISTRICT 082","State House of Represenatives",082,9964
"STATE HOUSE DISTRICT 083","State House of Represenatives",083,99222
"STATE HOUSE DISTRICT 084","State House of Represenatives",084,9954
"STATE HOUSE DISTRICT 085","State House of Represenatives",085,99257
"STATE HOUSE DISTRICT 086","State House of Represenatives",086,9965
"STATE HOUSE DISTRICT 087","State House of Represenatives",087,9966
"STATE HOUSE DISTRICT 088","State House of Represenatives",088,99181
"STATE HOUSE DISTRICT 089","State House of Represenatives",089,99102
"STATE HOUSE DISTRICT 090","State House of Represenatives",090,99191
"STATE HOUSE DISTRICT 091","State House of Represenatives",091,9967
"STATE HOUSE DISTRICT 092","State House of Represenatives",092,9968
"STATE HOUSE DISTRICT 093","State House of Represenatives",093,99248
"STATE HOUSE DISTRICT 094","State House of Represenatives",094,99223
"STATE HOUSE DISTRICT 095","State House of Represenatives",095,99103
"STATE HOUSE DISTRICT 096","State House of Represenatives",096,99120
"STATE HOUSE DISTRICT 097","State House of Represenatives",097,99158
"STATE HOUSE DISTRICT 098","State House of Represenatives",098,99192
"STATE HOUSE DISTRICT 099","State House of Represenatives",099,9921
"STATE HOUSE DISTRICT 100","State House of Represenatives",100,99193
"STATE HOUSE DISTRICT 101","State House of Represenatives",101,9927
"STATE SENATE DISTRICT 001","State Senate",001,99236
"STATE SENATE DISTRICT 002","State Senate",002,9911
"STATE SENATE DISTRICT 003","State Senate",003,99141
"STATE SENATE DISTRICT 004","State Senate",004,9938
"STATE SENATE DISTRICT 005","State Senate",005,9939
"STATE SENATE DISTRICT 006","State Senate",006,99142
"STATE SENATE DISTRICT 007","State Senate",007,99143
"STATE SENATE DISTRICT 008","State Senate",008,99144
"STATE SENATE DISTRICT 009","State Senate",009,9940
"STATE SENATE DISTRICT 010","State Senate",010,99237
"STATE SENATE DISTRICT 011","State Senate",011,99145
"STATE SENATE DISTRICT 012","State Senate",012,99209
"STATE SENATE DISTRICT 013","State Senate",013,99176
"STATE SENATE DISTRICT 014","State Senate",014,9985
"STATE SENATE DISTRICT 015","State Senate",015,9941
"STATE SENATE DISTRICT 016","State Senate",016,99210
"STATE SENATE DISTRICT 017","State Senate",017,99239
"STATE SENATE DISTRICT 018","State Senate",018,9912
"STATE SENATE DISTRICT 019","State Senate",019,99177
"STATE SENATE DISTRICT 020","State Senate",020,99211
"STATE SENATE DISTRICT 021","State Senate",021,9986
"STATE SENATE DISTRICT 022","State Senate",022,99240
"STATE SENATE DISTRICT 023","State Senate",023,9987
"STATE SENATE DISTRICT 024","State Senate",024,99241
"STATE SENATE DISTRICT 025","State Senate",025,9942
"STATE SENATE DISTRICT 026","State Senate",026,9913
"STATE SENATE DISTRICT 027","State Senate",027,99146
"STATE SENATE DISTRICT 028","State Senate",028,9943
"STATE SENATE DISTRICT 029","State Senate",029,9944
"STATE SENATE DISTRICT 030","State Senate",030,9945
"STATE SENATE DISTRICT 031","State Senate",031,99242
"STATE SENATE DISTRICT 032","State Senate",032,99243
"STATE SENATE DISTRICT 033","State Senate",033,99113
"STATE SENATE DISTRICT 034","State Senate",034,9914
"STATE SENATE DISTRICT 035","State Senate",035,9988
"STATE SENATE DISTRICT 036","State Senate",036,9915
"STATE SENATE DISTRICT 037","State Senate",037,99212
"STATE SENATE DISTRICT 038","State Senate",038,99178
"STATE SENATE DISTRICT 039","State Senate",039,9916
"STATE SENATE DISTRICT 040","State Senate",040,99147
"STATE SENATE DISTRICT 041","State Senate",041,9917
"STATE SENATE DISTRICT 042","State Senate",042,9946
"STATE SENATE DISTRICT 043","State Senate",043,99174
"STATE SENATE DISTRICT 044","State Senate",044,99114
"STATE SENATE DISTRICT 045","State Senate",045,9989
"STATE SENATE DISTRICT 046","State Senate",046,9947
"STATE SENATE DISTRICT 047","State Senate",047,99148
"STATE SENATE DISTRICT 048","State Senate",048,99149
"STATEWIDE 01","State of Oklahoma",01,99213
"AUTRY TECHNOLOGY CENTER AT LARGE","Technology Center",15,99898
"CADDO-KIOWA TECHNOLOGY CENTER AT LARGE","Technology Center",2,99678
"CANADIAN VALLEY TECHNOLOGY CENTER AT LARGE","Technology Center",6,99696
"CENTRAL TECHNOLOGY CENTER AT LARGE","Technology Center",3,99831
"CHISHOLM TRAIL TECHNOLOGY CENTER AT LARGE","Technology Center",26,991061
"EASTERN OKLAHOMA TECHNOLOGY CENTER AT LARGE","Technology Center",23,991345
"FRANCIS TUTTLE TECHNOLOGY CENTER AT LARGE","Technology Center",21,991343
"GORDON COOPER TECHNOLOGY CENTER AT LARGE","Technology Center",5,991509
"GREAT PLAINS TECHNOLOGY CENTER AT LARGE","Technology Center",9,99786
"GREEN COUNTRY TECHNOLOGY CENTER AT LARGE","Technology Center",28,991364
"HIGH PLAINS TECHNOLOGY CENTER AT LARGE","Technology Center",24,991714
"INDIAN CAPITAL TECHNOLOGY CENTER AT LARGE","Technology Center",4,991275
"KIAMICHI TECHNOLOGY CENTER AT LARGE","Technology Center",7,991080
"MERIDIAN TECHNOLOGY CENTER AT LARGE","Technology Center",16,991438
"METRO TECHNOLOGY CENTER AT LARGE","Technology Center",22,991344
"MID-AMERICA TECHNOLOGY CENTER AT LARGE","Technology Center",8,991175
"MOORE NORMAN TECHNOLOGY CENTER AT LARGE","Technology Center",17,99757
"NORTHEAST TECHNOLOGY CENTER AT LARGE","Technology Center",11,991245
"NORTHWEST TECHNOLOGY CENTER AT LARGE","Technology Center",10,991704
"PIONEER TECHNOLOGY CENTER AT LARGE","Technology Center",13,991049
"PONTOTOC TECHNOLOGY CENTER AT LARGE","Technology Center",14,991480
"RED RIVER TECHNOLOGY CENTER AT LARGE","Technology Center",19,991603
"SOUTHERN OKLAHOMA TECHNOLOGY CENTER AT LARGE","Technology Center",20,99715
"SOUTHWEST TECHNOLOGY CENTER AT LARGE","Technology Center",27,991008
"TRI COUNTY TECHNOLOGY CENTER AT LARGE","Technology Center",1,991679
"TULSA TECHNOLOGY CENTER AT LARGE","Technology Center",18,991656
"WES WATKINS TECHNOLOGY CENTER AT LARGE","Technology Center",25,99993
"WESTERN TECHNOLOGY CENTER AT LARGE","Technology Center",12,991694
"METRO TECHNOLOGY CENTER BOARD DIST. 1","Technology Center Board",01,991926
"METRO TECHNOLOGY CENTER BOARD DIST. 2","Technology Center Board",02,991927
"METRO TECHNOLOGY CENTER BOARD DIST. 3","Technology Center Board",03,991928
"METRO TECHNOLOGY CENTER BOARD DIST. 4","Technology Center Board",04,991929
"METRO TECHNOLOGY CENTER BOARD DIST. 5","Technology Center Board",05,991930
"METRO TECHNOLOGY CENTER BOARD DIST. 6","Technology Center Board",06,991931
"METRO TECHNOLOGY CENTER BOARD DIST. 7","Technology Center Board",07,991932
"TULSA TECHNOLOGY CENTER BOARD DIST. 1","Technology Center Board",01,991939
"TULSA TECHNOLOGY CENTER BOARD DIST. 2","Technology Center Board",02,991959
"TULSA TECHNOLOGY CENTER BOARD DIST. 3","Technology Center Board",03,992017
"TULSA TECHNOLOGY CENTER BOARD DIST. 4","Technology Center Board",04,992018
"TULSA TECHNOLOGY CENTER BOARD DIST. 5","Technology Center Board",05,991812
"TULSA TECHNOLOGY CENTER BOARD DIST. 6","Technology Center Board",06,992020
"TULSA TECHNOLOGY CENTER BOARD DIST. 7","Technology Center Board",07,991813
