state,county_name,jurisdiction,jurisdiction_type,precinct_id,precinct_name,name,address
IL,Bureau,Bureau County,city/county,1506,PRINCETON 6,PRINCETON MOOSE LODGE,"1339 N. EUCLID AVE, PRINCETON, IL"
IL,Bureau,Bureau County,city/county,1507,PRINCETON 7,PRINCETON UNITED METHODIST CH HALL,"316 S. CHURCH ST., PRINCETON, IL"
IL,Bureau,Bureau County,city/county,1508,PRINCETON 8,BECKER PROFESSIONAL BLDG,"850 E. THOMPSON, PRINCETON, IL"
IL,Bureau,Bureau County,city/county,1509,PRINCETON 9,BECKER PROFESSIONAL BLDG,"850 E. THOMPSON, PRINCETON, IL"
IL,Bureau,Bureau County,city/county,1601,WYANET 1,WYANET COMM. BIBLE CHURCH,"215 S. LOCUST, WYANET, IL"
IL,Bureau,Bureau County,city/county,1602,WYANET 2,WYANET COMM. BIBLE CHURCH,"215 S. LOCUST, WYANET, IL"
IL,Bureau,Bureau County,city/county,1701,CONCORD 1,SHEFFIELD VILLAGE HALL,"121 S. CHURCH ST., SHEFFIELD, IL"
IL,Bureau,Bureau County,city/county,1702,CONCORD 2,BUDA VILLAGE HALL,"106 W. Main St., BUDA, IL"
IL,Bureau,Bureau County,city/county,1801,MINERAL,MINERAL COMMUNITY & LEGION HALL,"146 E. MAIN ST, MINERAL, IL"
IL,Bureau,Bureau County,city/county,1901,LEEPERTOWN,BUREAU COMMUNITY BUILDING,"S. ROCK ISLAND ST., BUREAU, IL"
IL,Bureau,Bureau County,city/county,2001,ARISPIE,TISKILWA FIRE STATION,"135 N. HIGH ST., TISKILWA, IL"
IL,Bureau,Bureau County,city/county,2101,INDIANTOWN,TISKILWA FIRE STATION,"135 N. HIGH ST., TISKILWA, IL"
IL,Bureau,Bureau County,city/county,2201,MACON,MACON TOWNSHIP HALL,"9051 1000 N. AVE., BUDA, IL"
IL,Bureau,Bureau County,city/county,2301,NEPONSET,NEPONSET COMMUNITY BUILDING,"209 W. COMMERCIAL ST., NEPONSET, IL"
IL,Bureau,Bureau County,city/county,2401,WHEATLAND,WHEATLAND TWP. HALL,"2497 1925 E St., TISKILWA, IL"
IL,Bureau,Bureau County,city/county,2501,MILO,MILO TOWNSHIP HALL,"14209 300 N. AVE., BRADFORD, IL"
IL,Calhoun,Calhoun County,city/county,1,BELLEVIEW,HAMBURG VILLAGE HALL,"146 E MARKET ST, HAMBURG, IL"
IL,Calhoun,Calhoun County,city/county,2,CARLIN,ST. ANSELM'S CHURCH HALL,"170 W OAK ST, KAMPSVILLE, IL"
IL,Calhoun,Calhoun County,city/county,2018-02-03 00:00:00,CRATER-CARLIN,ST. ANSELM'S CHURCH HALL,"170 W OAK ST, KAMPSVILLE, IL"
IL,Calhoun,Calhoun County,city/county,3,CRATER,ST. ANSELM'S CHURCH HALL,"170 W OAK ST, KAMPSVILLE, IL"
IL,Calhoun,Calhoun County,city/county,4,HAMBURG,HAMBURG VILLAGE HALL,"146 E MARKET ST, HAMBURG, IL"
IL,Calhoun,Calhoun County,city/county,5,HARDIN,EXTENSION BUILDING/HARDIN,"728 SOUTH PARK, HARDIN, IL"
IL,Calhoun,Calhoun County,city/county,6,GILEAD,EXTENSION BUILDING/HARDIN,"728 SOUTH PARK, HARDIN, IL"
IL,Calhoun,Calhoun County,city/county,7,RICHWOODS,BATCHTOWN VILLAGE HALL,"110 JEFFERSON ST, BATCHTOWN, IL"
IL,Calhoun,Calhoun County,city/county,8,POINT,BRUSSELS AMERICAN LEGION,"161 EAST MAIN STREET, BRUSSELS, IL"
IL,Carroll,Carroll County,city/county,101,CHERRY GV\SHANNON 1,CHG\SHN TWP BUILDING,"13 S CEDAR, SHANNON, SHANNON, IL"
IL,Carroll,Carroll County,city/county,102,CHERRY GV\SHANNON 2,CHG\SHN TWP BUILDING,"13 S CEDAR, SHANNON, SHANNON, IL"
IL,Carroll,Carroll County,city/county,201,ELKHORN GROVE,ELKHORN GROVE TWP HALL,"31434 ELKHORN RD MILLEDGEVILLE, MILLEDGEVILLE, IL"
IL,Carroll,Carroll County,city/county,301,FAIR HAVEN,AMERICAN LEGION HALL,"223 CALVERT ST, CHADWICK, CHADWICK, IL"
IL,Carroll,Carroll County,city/county,401,FREEDOM,TOWN HALL,"19987 TOWN HALL RD, LANARK, LANARK, IL"
IL,Carroll,Carroll County,city/county,601,MT. CARROLL 1,FARM BUREAU BLDG.,"811 S. CLAY, MT CARROLL, MT CARROLL, IL"
IL,Carroll,Carroll County,city/county,602,MT. CARROLL 2,FARM BUREAU BLDG.,"811 S. CLAY, MT. CARROLL, MT CARROLL, IL"
IL,Carroll,Carroll County,city/county,603,MT. CARROLL 3,FARM BUREAU BLDG.,"811 S. CLAY, MT. CARROLL, MT CARROLL, IL"
IL,Carroll,Carroll County,city/county,701,ROCK CREEK-LIMA 1,ROCK CREEK-LIMA TWP BLDG,"25123 LOCUST RD, LANARK, LANARK, IL"
IL,Carroll,Carroll County,city/county,702,ROCK CREEK-LIMA 2,ROCK CREEK-LIMA TWP BLDG,"25123 LOCUST RD, LANARK, LANARK, IL"
IL,Carroll,Carroll County,city/county,801,SALEM,FARM BUREAU BLDG.,"811 S. CLAY, MT. CARROLL, MT CARROLL, IL"
IL,Carroll,Carroll County,city/county,901,SAVANNA 1,ST. JOHN'S PARISH HALL,"318 CHICAGO AVE, SAVANNA, SAVANNA, IL"
IL,Carroll,Carroll County,city/county,902,SAVANNA 2,ST. JOHN'S PARISH HALL,"318 CHICAGO AVE, SAVANNA, SAVANNA, IL"
IL,Carroll,Carroll County,city/county,903,SAVANNA 3,ST. JOHN'S PARISH HALL,"318 CHICAGO AVE, SAVANNA, SAVANNA, IL"
IL,Carroll,Carroll County,city/county,904,SAVANNA 4,ST. JOHN'S PARISH HALL,"318 CHICAGO AVE, SAVANNA, SAVANNA, IL"
IL,Carroll,Carroll County,city/county,905,SAVANNA 5,ST. JOHN'S PARISH HALL,"318 CHICAGO AVE, SAVANNA, SAVANNA, IL"
IL,Carroll,Carroll County,city/county,906,SAVANNA 6,ST. JOHN'S PARISH HALL,"318 CHICAGO AVE, SAVANNA, SAVANNA, IL"
IL,Carroll,Carroll County,city/county,1101,WASHINGTON,SAVANNA DEPOT PARK,"18901 B STREET, SAVANNA, SAVANNA, IL"
IL,Carroll,Carroll County,city/county,1201,WOODLAND,TOWN HALL,"18242 ELIZABETH RD, MT CARROLL, MT CARROLL, IL"
IL,Carroll,Carroll County,city/county,1301,WYSOX 1,WYSOX TOWNSHIP BLDG.,"301 N. MAIN AVE, MILLEDGEVILLE, MILLEDGEVILLE, IL"
IL,Carroll,Carroll County,city/county,1302,WYSOX 2,WYSOX TOWNSHIP BLDG.,"301 N. MAIN AVE, MILLEDGEVILLE, MILLEDGEVILLE, IL"
IL,Carroll,Carroll County,city/county,1401,YORK,VILLAGE HALL,"2100 MARKET ST, THOMSON, THOMSON, IL"
IL,Cass,Cass County,city/county,111,ARENZVILLE 11,VILLAGE CITY HALL ZUSCHKA SQ,"201 E MAIN ST, ARENZVILLE, IL"
IL,Cass,Cass County,city/county,220,ASHLAND 20,ST AUGUSTINE'S CATH HALL,"800 W MAIN ST, ASHLAND, IL"
IL,Cass,Cass County,city/county,221,ASHLAND 21,ST AUGUSTINE'S CATH HALL,"800 W MAIN ST, ASHLAND, IL"
IL,Cass,Cass County,city/county,301,BEARDSTOWN 1,BDST PARK SCHEWE COMM CTR,"6 ARMORY LANE,, BEARDSTOWN, IL"
IL,Cass,Cass County,city/county,302,BEARDSTOWN 2,BDST PARK SCHEWE COMM CTR,"6 ARMORY LANE,, BEARDSTOWN, IL"
IL,Cass,Cass County,city/county,303,BEARDSTOWN 3,BDST PARK SCHEWE COMM CTR,"6 ARMORY LANE,, BEARDSTOWN, IL"
IL,Cass,Cass County,city/county,304,BEARDSTOWN 4,ST JOHN'S LUTHERAN GYM,"601 JEFFERSON,, BEARDSTOWN, IL"
IL,Cass,Cass County,city/county,305,BEARDSTOWN 5,ST JOHN'S LUTHERAN GYM,"601 JEFFERSON,, BEARDSTOWN, IL"
IL,Cass,Cass County,city/county,306,BEARDSTOWN 6,ST JOHN'S LUTHERAN GYM,"601 JEFFERSON, BEARDSTOWN, IL"
IL,Cass,Cass County,city/county,307,BEARDSTOWN 7,1ST CHRISTIAN CHURCH CAFETERIA,"1421 BEARD,, BEARDSTOWN, IL"
IL,Cass,Cass County,city/county,308,BEARDSTOWN 8,1ST CHRISTIAN CHURCH CAFETERIA,"1421 BEARD,, BEARDSTOWN, IL"
IL,Cass,Cass County,city/county,410,BLUFF SPRINGS 10,BDST PARK SCHEWE COMM CTR,"6 ARMORY LANE,, BEARDSTOWN, IL"
IL,Cass,Cass County,city/county,518,CHANDLERVILLE 18,CHANDLERVILLE COMMUNITY HALL,"111 W ORCHARD,, CHANDLERVILLE, IL"
IL,Cass,Cass County,city/county,609,HAGENER 9,VILLAGE CITY HALL ZUSCHKA SQ,"201 E MAIN ST, ARENZVILLE, IL"
IL,Cass,Cass County,city/county,719,NEWMANSVILLE 19,ST AUGUSTINE'S CATH HALL,"800 W MAIN ST, ASHLAND, IL"
IL,Cass,Cass County,city/county,817,PANTHER CREEK 17,CHANDLERVILLE COMMUNITY HALL,"111 W ORCHARD,, CHANDLERVILLE, IL"
IL,Cass,Cass County,city/county,916,PHILADELPHIA 16,ST LUKE'S CATHOLIC HALL,"170 N MAIN,, VIRGINIA, IL"
IL,Cass,Cass County,city/county,1012,SANGAMON VALLEY 12,ST LUKE'S CATHOLIC HALL,"170 N MAIN,, VIRGINIA, IL"
IL,Cass,Cass County,city/county,1113,VIRGINIA 13,ST LUKE'S CATHOLIC HALL,"170 N MAIN,, VIRGINIA, IL"
IL,Cass,Cass County,city/county,1114,VIRGINIA 14,METHODIST CHURCH HALL,"401 E BROADWAY,, VIRGINIA, IL"
IL,Cass,Cass County,city/county,1115,VIRGINIA 15,METHODIST CHURCH HALL,"401 E BROADWAY,, VIRGINIA, IL"
IL,Champaign,Champaign County,city/county,101,Ayers,Broadlands Fire Station,"102 State Street, Broadlands, IL"
IL,Champaign,Champaign County,city/county,201,Brown Fisher,Fisher Community Building,"100 E School St., Fisher, IL"
IL,Champaign,Champaign County,city/county,202,Brown Foosland,Fisher Community Building,"100 E School St, Fisher, IL"
IL,Champaign,Champaign County,city/county,301,Champaign 1,Jericho Missionary Baptist Church,"1601 Bloomington Rd, Champaign, IL"
IL,Champaign,Champaign County,city/county,302,Champaign 2,Alan G. Ryle Companies,"4102 Belmont Point, Champaign, IL"
IL,Champaign,Champaign County,city/county,303,Champaign 3,Bible Baptist Church,"4001 W Kirby Ave, Champaign, IL"
IL,Champaign,Champaign County,city/county,304,Champaign 4,Savoy Recreation Center,"402 W Graham, Savoy, IL"
IL,Champaign,Champaign County,city/county,305,Champaign 5,Curtis Road Church of God,"2604 Curtis Rd, Champaign, IL"
IL,Champaign,Champaign County,city/county,306,Champaign 6,First Baptist Church at Savoy,"1602 S. Prospect Avenue, Savoy, IL"
IL,Champaign,Champaign County,city/county,401,City of Champaign 1,Douglass Center Annex,"804 N Fifth St, Champaign, IL"
IL,Champaign,Champaign County,city/county,402,City of Champaign 2,Cohen Hillel Center at UIUC,"503 E John, Champaign, IL"
IL,Champaign,Champaign County,city/county,403,City of Champaign 3,University YMCA,"1001 S Wright St, Champaign, IL"
IL,Champaign,Champaign County,city/county,404,City of Champaign 4,University YMCA,"1001 S Wright St, Champaign, IL"
IL,Champaign,Champaign County,city/county,405,City of Champaign 5,Student Dining and Residential Programs (SDRP),"301 E Gregory Dr, Champaign, IL"
IL,Champaign,Champaign County,city/county,406,City of Champaign 6,The Church Of The Living God,"312 E Bradley, Champaign, IL"
IL,Champaign,Champaign County,city/county,407,City of Champaign 7,Cohen Hillel Center at UIUC,"503 E John, Champaign, IL"
IL,Champaign,Champaign County,city/county,408,City of Champaign 8,Activities and Recreation Center (ARC),"201 E Peabody Dr, Champaign, IL"
IL,Champaign,Champaign County,city/county,409,City of Champaign 9,IL Employment and Training Ctr.,"1307 N Mattis, Champaign, IL"
IL,Champaign,Champaign County,city/county,410,City of Champaign 10,The Church Of The Living God,"312 E Bradley, Champaign, IL"
IL,Champaign,Champaign County,city/county,411,City of Champaign 11,Holy Cross Parish Center,"405 W Clark, Champaign, IL"
IL,Champaign,Champaign County,city/county,412,City of Champaign 12,Holy Cross Parish Center,"405 W Clark, Champaign, IL"
IL,Champaign,Champaign County,city/county,413,City of Champaign 13,E.H. Mellon Adm. Ctr.,"703 S New, Champaign, IL"
IL,Champaign,Champaign County,city/county,414,City of Champaign 14,E.H. Mellon Adm. Ctr.,"703 S New, Champaign, IL"
IL,Champaign,Champaign County,city/county,415,City of Champaign 15,Faith Methodist Church,"1719 S Prospect Ave, Champaign, IL"
IL,Champaign,Champaign County,city/county,416,City of Champaign 16,Good Shepherd Lutheran Church,"2101 S Prospect Ave, Champaign, IL"
IL,Champaign,Champaign County,city/county,417,City of Champaign 17,Jericho Missionary Baptist Church,"1601 W Bloomington Rd, Champaign, IL"
IL,Champaign,Champaign County,city/county,418,City of Champaign 18,Farm Bureau,"801 Country Fair Dr, Champaign, IL"
IL,Champaign,Champaign County,city/county,419,City of Champaign 19,Salvation Army Corps,"502 N Prospect, Champaign, IL"
IL,Champaign,Champaign County,city/county,420,City of Champaign 20,Grace Lutheran Church,"313 S Prospect Ave, Champaign, IL"
IL,Champaign,Champaign County,city/county,421,City of Champaign 21,St. Peter's United Church of Christ,"905 S Russell, Champaign, IL"
IL,Champaign,Champaign County,city/county,422,City of Champaign 22,Hessel Pk. Christian Reformed Church,"700 W Kirby, Champaign, IL"
IL,Champaign,Champaign County,city/county,423,City of Champaign 23,Faith Methodist Church,"1719 S Prospect Ave, Champaign, IL"
IL,Champaign,Champaign County,city/county,424,City of Champaign 24,Good Shepherd Lutheran Church,"2101 S Prospect Ave, Champaign, IL"
IL,Champaign,Champaign County,city/county,425,City of Champaign 25,Hays Center,"1311 W Church, Champaign, IL"
IL,Champaign,Champaign County,city/county,426,City of Champaign 26,St. John's Lutheran Church,"509 S Mattis Ave, Champaign, IL"
IL,Champaign,Champaign County,city/county,427,City of Champaign 27,Champaign Church of Christ,"1509 W John, Champaign, IL"
IL,Champaign,Champaign County,city/county,428,City of Champaign 28,Champaign Church of Christ,"1509 W John, Champaign, IL"
IL,Champaign,Champaign County,city/county,429,City of Champaign 29,Westminster Presbyterian Church,"1700 Crescent Dr, Champaign, IL"
IL,Champaign,Champaign County,city/county,430,City of Champaign 30,St. John's Lutheran Church,"509 S Mattis Ave, Champaign, IL"
IL,Champaign,Champaign County,city/county,431,City of Champaign 31,Leonhard Recreation Center,"2307 W Sangamon, Champaign, IL"
IL,Champaign,Champaign County,city/county,432,City of Champaign 32,Free Methodist Church,"1913 S Mattis Ave, Champaign, IL"
IL,Champaign,Champaign County,city/county,433,City of Champaign 33,Meadowbrook Community Church,"1902 S Duncan Rd, Champaign, IL"
IL,Champaign,Champaign County,city/county,434,City of Champaign 34,Parkland College Tony Noel Ag Center,"2400 W Bradley Ave, Champaign, IL"
IL,Champaign,Champaign County,city/county,435,City of Champaign 35,Bresnan Meeting Center,"706 Kenwood Rd, Champaign, IL"
IL,Champaign,Champaign County,city/county,436,City of Champaign 36,Stratford Park Bible Chapel,"2801 W Kirby, Champaign, IL"
IL,Champaign,Champaign County,city/county,437,City of Champaign 37,Carpenters' Local No. 243,"402 S Duncan Rd, Champaign, IL"
IL,Champaign,Champaign County,city/county,438,City of Champaign 38,Windsor Rd. Christian Church,"2501 W Windsor Rd, Champaign, IL"
IL,Champaign,Champaign County,city/county,439,City of Champaign 39,First Christian Church,"3601 S Staley Rd, Champaign, IL"
IL,Champaign,Champaign County,city/county,501,Colfax,Ivesdale Fire Station,"406 Third, Ivesdale, IL"
IL,Champaign,Champaign County,city/county,601,Compromise Gifford,Gifford Community Bldg,"101 S Main, Gifford, IL"
IL,Champaign,Champaign County,city/county,602,Compromise Penfield,I & I Antique Tractor Club,"401 Busey, Penfield, IL"
IL,Champaign,Champaign County,city/county,701,Condit,River Valley Church of Christ,"17 Owlcreek Ln, Fisher, IL"
IL,Champaign,Champaign County,city/county,801,Crittenden,Pesotum Community Building,"103 E Lincoln, Pesotum, IL"
IL,Champaign,Champaign County,city/county,901,Cunningham 1,Mt. Olive Baptist Church,"808 E Bradley Ave, Champaign, IL"
IL,Champaign,Champaign County,city/county,902,Cunningham 2,Illini Union,"1401 W Green, Urbana, IL"
IL,Champaign,Champaign County,city/county,903,Cunningham 3,Illini Union,"1401 W Green, Urbana, IL"
IL,Champaign,Champaign County,city/county,904,Cunningham 4,Lincoln Ave. Residence Hall Lounge,"1005 S Lincoln, Urbana, IL"
IL,Champaign,Champaign County,city/county,905,Cunningham 5,Pennsylvania Ave. Residence Hall,"906 W College Ct, Urbana, IL"
IL,Champaign,Champaign County,city/county,906,Cunningham 6,Vineyard Church,"1500 N Lincoln Ave, Urbana, IL"
IL,Champaign,Champaign County,city/county,907,Cunningham 7,First Presbyterian Church,"602 W Green St, Urbana, IL"
IL,Champaign,Champaign County,city/county,908,Cunningham 8,First Presbyterian Church,"602 W Green St, Urbana, IL"
IL,Champaign,Champaign County,city/county,909,Cunningham 9,Twin City Bible Church,"810 W Michigan, Urbana, IL"
IL,Champaign,Champaign County,city/county,910,Cunningham 10,Urbana Free Library,"210 W Green St, Urbana, IL"
IL,Champaign,Champaign County,city/county,911,Cunningham 11,Urbana City Building,"400 S Vine, Urbana, IL"
IL,Champaign,Champaign County,city/county,912,Cunningham 12,Urbana City Building,"400 S Vine, Urbana, IL"
IL,Champaign,Champaign County,city/county,913,Cunningham 13,Pennsylvania Ave. Baptist Church,"600 E Pennsylvania Ave, Urbana, IL"
IL,Champaign,Champaign County,city/county,914,Cunningham 14,Clark-Lindsey Village,"101 W Windsor Rd, Urbana, IL"
IL,Champaign,Champaign County,city/county,915,Cunningham 15,Church of Christ,"2601 S Philo Rd, Urbana, IL"
IL,Champaign,Champaign County,city/county,916,Cunningham 16,Pennsylvania Ave. Baptist Church,"600 E Pennsylvania Ave, Urbana, IL"
IL,Champaign,Champaign County,city/county,917,Cunningham 17,Urbana Civic Center,"108 E Water St, Urbana, IL"
IL,Champaign,Champaign County,city/county,918,Cunningham 18,Champaign County Clerk's Office,"1776 E Washington, Urbana, IL"
IL,Champaign,Champaign County,city/county,919,Cunningham 19,Champaign County Clerk's Office,"1776 E Washington, Urbana, IL"
IL,Champaign,Champaign County,city/county,920,Cunningham 20,Sunnycrest Center,"1717 Philo Rd, Urbana, IL"
IL,Champaign,Champaign County,city/county,921,Cunningham 21,Steer Place Community Room,"1202 E Harding, Urbana, IL"
IL,Champaign,Champaign County,city/county,922,Cunningham 22,Quest United Methodist Church,"2004 Philo Rd, Urbana, IL"
IL,Champaign,Champaign County,city/county,923,Cunningham 23,St. Matthew's Lutheran Church,"2200 Philo Rd, Urbana, IL"
IL,Champaign,Champaign County,city/county,1001,East Bend,Dewey Community Building,"9 Main, Dewey, IL"
IL,Champaign,Champaign County,city/county,1101,Harwood,Gifford Community Bldg,"101 S Main St, Gifford, IL"
IL,Champaign,Champaign County,city/county,1201,Hensley,Hensley Town Hall,"SW Corner of Hensley Rd & 900E, Champaign, IL"
IL,Champaign,Champaign County,city/county,1301,Kerr,I & I Antique Tractor Club,"401 Busey, Penfield, IL"
IL,Champaign,Champaign County,city/county,1401,Ludlow 1,Ludlow Community Ctr.,"133 W Thomas, Ludlow, IL"
IL,Champaign,Champaign County,city/county,1402,Ludlow 2,St. Christopher Episcopal Church,"1501 E Grove, Rantoul, IL"
IL,Champaign,Champaign County,city/county,1403,Ludlow 3,Bethany Park Christian Church,"1401 E Grove, Rantoul, IL"
IL,Champaign,Champaign County,city/county,1501,Mahomet 1,Mahomet Area Community Ctr.,"510 E Main Street, Mahomet, IL"
IL,Champaign,Champaign County,city/county,1502,Mahomet 2,Hatchers Cars,"103 W. Oak, Mahomet, IL"
IL,Champaign,Champaign County,city/county,1503,Mahomet 3,Lake of the Woods,"Pavilion No 1, Mahomet, IL"
IL,Champaign,Champaign County,city/county,1504,Mahomet 4,Lake of the Woods,"Pavilion No 1, Mahomet, IL"
IL,Champaign,Champaign County,city/county,1505,Mahomet 5,Mahomet Nazarene Church,"702 Turkey Farm Road, Mahomet, IL"
IL,Champaign,Champaign County,city/county,1601,Newcomb,Newcomb Town Hall,"355 Co Rd 2700N, Mahomet, IL"
IL,Champaign,Champaign County,city/county,1701,Ogden 1,Ogden Rose Library,"103 E Main St, Ogden, IL"
IL,Champaign,Champaign County,city/county,1702,Ogden 2,Royal Community Building,"103 S Park, Royal, IL"
IL,Champaign,Champaign County,city/county,1801,Pesotum,Pesotum Community Building,"103 E Lincoln, Pesotum, IL"
IL,Champaign,Champaign County,city/county,1901,Philo,Philo Town Hall,"104 Harrison, Philo, IL"
IL,Champaign,Champaign County,city/county,2001,Rantoul 1,The Gathering Place (First United Methodist Ch.),"200 S Century Blvd, Rantoul, IL"
IL,Champaign,Champaign County,city/county,2002,Rantoul 2,Eagle's View Retirement Center,"200 W International, Rantoul, IL"
IL,Champaign,Champaign County,city/county,2003,Rantoul 3,American Lutheran Church,"500 Church Dr, Rantoul, IL"
IL,Champaign,Champaign County,city/county,2004,Rantoul 4,Thomasboro Fire Station,"101 N Church St, Thomasboro, IL"
IL,Champaign,Champaign County,city/county,2005,Rantoul 5,The Gathering Place (First United Methodist Ch.),"200 S Century Blvd, Rantoul, IL"
IL,Champaign,Champaign County,city/county,2006,Rantoul 6,Rantoul Youth Center,"1306 Country Club Lane, Rantoul, IL"
IL,Champaign,Champaign County,city/county,2101,Raymond,Longview Fire Station,"112 E Logan, Longview, IL"
IL,Champaign,Champaign County,city/county,2201,Sadorus Sadorus,Sadorus Village Hall,"115 E Market, Sadorus, IL"
IL,Champaign,Champaign County,city/county,2202,Sadorus Ivesdale,Ivesdale Fire Station,"406 Third, Ivesdale, IL"
IL,Champaign,Champaign County,city/county,2301,Scott Bondville,Bondville Village Hall,"102 S Walnut, Bondville, IL"
IL,Champaign,Champaign County,city/county,2302,Scott Seymour,Seymour Meeting Center,"112 N Main, Seymour, IL"
IL,Champaign,Champaign County,city/county,2401,Sidney,Sidney United Church,"501 E Main, Sidney, IL"
IL,Champaign,Champaign County,city/county,2501,Somer,Somer Township Building,"5406 NW Arrowhead Drive, Urbana, IL"
IL,Champaign,Champaign County,city/county,2601,South Homer,Homer City Building,"500 E 2nd St, Homer, IL"
IL,Champaign,Champaign County,city/county,2701,Stanton,Stanton Township Building & Town Hall,"NW Corner of Rds 2100N & 2100E, St. Joseph, IL"
IL,Champaign,Champaign County,city/county,2801,St. Joseph 1,St. Joseph Township Bldg.,"400 W Sherman, St. Joseph, IL"
IL,Champaign,Champaign County,city/county,2802,St. Joseph 2,Living Word Fellowship Church,"1000 Park Ave, St. Joseph, IL"
IL,Champaign,Champaign County,city/county,2803,St. Joseph 3,Prince of Peace Lutheran Church,"802 E Douglas, St. Joseph, IL"
IL,Champaign,Champaign County,city/county,2901,Tolono 1,Tolono Public Library,"111 E Main, Tolono, IL"
IL,Champaign,Champaign County,city/county,2902,Tolono 2,Savoy Municipal Building,"611 N. Dunlap, Savoy, IL"
IL,Champaign,Champaign County,city/county,2903,Tolono 3,Tolono West Fire Station,"202 W Linden, Tolono, IL"
IL,Champaign,Champaign County,city/county,3001,Urbana 1,Church of Christ,"2601 S Philo Rd, Urbana, IL"
IL,Champaign,Champaign County,city/county,3002,Urbana 2,Carroll Fire Protection Dist. Bldg.,"1811 Brownfield Rd, Urbana, IL"
IL,Champaign,Champaign County,city/county,3003,Urbana 3,Vineyard Church,"1500 N Lincoln, Urbana, IL"
IL,Champaign,Champaign County,city/county,3004,Urbana 4,Edge-Scott Fire Department,"201 Smith Rd, Urbana, IL"
IL,Christian,Christian County,city/county,101,ASSUMPTION,ASSUMPTION FIREHOUSE,"217 N CHESTNUT ST, ASSUMPTION, IL"
IL,Christian,Christian County,city/county,201,BEAR CREEK,BEAR CREEK COMMUNITY BLDG,"1005 5TH ST, P O BOX 225, PALMER, IL"
IL,Christian,Christian County,city/county,301,BUCKHART,EDINBURG COMMUNITY BLDG,"105 W MASONIC ST, EDINBURG, IL"
IL,Christian,Christian County,city/county,401,GREENWOOD,GREENWOOD TWP BLDG,"369 N 1250 EAST RD, MORRISONVILLE, IL"
IL,Christian,Christian County,city/county,501,JOHNSON,LAKE SHORE GOLF COURSE - CLUBHOUSE,"1460 E 1000 NORTH RD, TAYLORVILLE, IL"
IL,Christian,Christian County,city/county,601,KING,TRINITY LUTHERAN CHURCH,"402 N MONROE ST, P O BOX 402, HARVEL, IL"
IL,Christian,Christian County,city/county,701,LOCUST,OWANECO VILLAGE HALL,"202 E LINCOLN ST, OWANECO, IL"
IL,Christian,Christian County,city/county,801,MAY,MAY TWP SHED,"1550 N 1800 EAST RD, TAYLORVILLE, IL"
IL,Christian,Christian County,city/county,901,MOSQUITO,MOSQUITO TWP BLDG,"1910 FIRST ST, BLUE MOUND, IL"
IL,Christian,Christian County,city/county,1001,MT AUBURN,MT AUBURN COMMUNITY CLUB,"220 W FRONT ST, MT AUBURN, IL"
IL,Christian,Christian County,city/county,1101,PANA #1,FIRST UNITED METHODIST CHURCH,"619 KITCHELL AVE, PANA, IL"
IL,Christian,Christian County,city/county,1102,PANA #2,PANA FIREHOUSE,"400 E FIRST ST, PANA, IL"
IL,Christian,Christian County,city/county,1103,PANA #3,FIRST UNITED METHODIST CHURCH,"619 KITCHELL AVE, PANA, IL"
IL,Christian,Christian County,city/county,1104,PANA #4,VFW POST 4431,"107 N POPLAR ST, PANA, IL"
IL,Christian,Christian County,city/county,1105,PANA #5,VFW POST 4431,"107 N POPLAR ST, PANA, IL"
IL,Christian,Christian County,city/county,1201,PRAIRIETON,PRAIRIETON TWP BLDG,"2477 E 1900 NORTH RD, MOWEAQUA, IL"
IL,Christian,Christian County,city/county,1301,RICKS,MORRISONVILLE-PALMER FIREHOUSE,"206 SE SIXTH ST, MORRISONVILLE, IL"
IL,Christian,Christian County,city/county,1401,ROSAMOND,ROSAMOND TWP BLDG,"118 FRONT ST, ROSAMOND, IL"
IL,Christian,Christian County,city/county,1501,SOUTH FORK #1,MIDLAND FPD FIREHOUSE,"200 SPRINGFIELD ST, KINCAID, KINCAID, IL"
